Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:52:22+00:00
Date,29/05/2026
Time,06/52/22
Session Index,3
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.636
Incomplete lap, 6.323, sectors, 0,0,0,0,6.323
Lap 1, 46.974, sectors, 8.02,17.572,12.464,0,8.918
Lap 2, 43.133, sectors, 7.538,17.411,11.195,0,6.989
Lap 3, 42.9, sectors, 7.528,17.277,11.213,0,6.882
Lap 4, 42.972, sectors, 7.49,17.394,11.14,0,6.948
Lap 5, 43.019, sectors, 7.516,17.473,11.111,0,6.919
Lap 6, 42.722, sectors, 7.476,17.303,11.07,0,6.873
Lap 7, 42.828, sectors, 7.544,17.33,11.046,0,6.908
Lap 8, 43.047, sectors, 7.611,17.509,11.032,0,6.895
Lap 9, 42.765, sectors, 7.59,17.291,10.993,0,6.891
Lap 10, 42.636, sectors, 7.579,17.259,10.971,0,6.827
Lap 11, 47.63, sectors, 7.584,17.392,15.402,0,7.252
Lap 12, 43.249, sectors, 7.664,17.637,11.024,0,6.924
Lap 13, 42.746, sectors, 7.478,17.324,11.074,0,6.870
Lap 14, 42.798, sectors, 7.607,17.317,11.03,0,6.844
Incomplete lap, 66.458, sectors, 8.687,0,21.711,0,36.060

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
230,2026-05-29T18:52:45.100Z,50.3728887,30.4647572,182.6,8.25,-0.028,0.951,0.728,1,211.15
231,2026-05-29T18:52:45.200Z,50.3728824,30.4647512,182.7,8.44,-0.079,0.759,0.746,1,210.36
232,2026-05-29T18:52:45.300Z,50.3728759,30.4647451,182.8,8.68,-0.178,0.564,0.740,1,210.92
233,2026-05-29T18:52:45.400Z,50.3728697,30.4647389,182.9,8.46,-0.139,0.332,0.790,1,212.05
234,2026-05-29T18:52:45.500Z,50.3728631,30.4647325,183.0,8.86,-0.125,0.171,0.826,1,211.97
235,2026-05-29T18:52:45.600Z,50.3728566,30.4647258,183.1,8.81,0.146,0.041,0.652,1,213.31
236,2026-05-29T18:52:45.700Z,50.3728499,30.4647190,183.1,8.95,0.236,0.041,0.539,1,213.34
237,2026-05-29T18:52:45.800Z,50.3728434,30.4647119,183.2,8.99,0.236,0.122,0.557,1,215.08
238,2026-05-29T18:52:45.900Z,50.3728365,30.4647045,183.2,9.38,0.251,0.053,0.388,1,214.55
239,2026-05-29T18:52:46.000Z,50.3728298,30.4646969,183.2,9.24,0.049,-0.031,0.535,1,216.26
240,2026-05-29T18:52:46.100Z,50.3728230,30.4646889,183.1,9.40,0.193,0.051,0.478,1,217.32
241,2026-05-29T18:52:46.200Z,50.3728157,30.4646810,183.1,9.79,0.067,-0.029,0.608,1,215.47
242,2026-05-29T18:52:46.300Z,50.3728088,30.4646728,183.1,9.67,0.007,-0.107,0.645,1,217.52
243,2026-05-29T18:52:46.400Z,50.3728015,30.4646646,183.0,10.01,0.024,-0.049,0.651,1,216.65
244,2026-05-29T18:52:46.500Z,50.3727943,30.4646557,182.9,10.11,-0.021,-0.081,0.637,1,218.18
245,2026-05-29T18:52:46.600Z,50.3727872,30.4646463,182.8,10.26,-0.012,-0.137,0.671,1,220.42
246,2026-05-29T18:52:46.700Z,50.3727799,30.4646360,182.6,10.70,0.108,-0.080,0.586,1,222.05
247,2026-05-29T18:52:46.800Z,50.3727730,30.4646256,182.5,10.60,0.163,-0.045,0.567,1,224.15
248,2026-05-29T18:52:46.900Z,50.3727658,30.4646147,182.4,11.04,0.009,-0.119,0.716,1,224.56
249,2026-05-29T18:52:47.000Z,50.3727586,30.4646032,182.3,11.31,0.131,-0.037,0.680,1,225.62
250,2026-05-29T18:52:47.100Z,50.3727517,30.4645912,182.1,11.48,-0.086,-0.117,0.674,1,227.99
251,2026-05-29T18:52:47.200Z,50.3727449,30.4645778,182.0,11.97,-0.171,-0.149,0.726,1,230.92
252,2026-05-29T18:52:47.300Z,50.3727382,30.4645637,181.8,12.36,-0.158,-0.143,0.656,1,233.21
253,2026-05-29T18:52:47.400Z,50.3727318,30.4645496,181.7,12.29,0.046,-0.159,0.536,1,235.08
254,2026-05-29T18:52:47.500Z,50.3727258,30.4645345,181.5,12.60,-0.120,-0.236,0.516,1,238.73
255,2026-05-29T18:52:47.600Z,50.3727204,30.4645193,181.4,12.50,-0.108,-0.191,0.642,1,240.94
256,2026-05-29T18:52:47.700Z,50.3727159,30.4645036,181.3,12.34,-0.137,-0.194,0.742,1,245.17
257,2026-05-29T18:52:47.800Z,50.3727116,30.4644879,181.2,12.27,-0.295,-0.270,1.001,1,246.24
258,2026-05-29T18:52:47.900Z,50.3727088,30.4644724,181.1,11.60,-0.463,-0.303,1.188,1,252.51
259,2026-05-29T18:52:48.000Z,50.3727070,30.4644574,181.1,10.98,-0.394,-0.329,1.248,1,257.33
260,2026-05-29T18:52:48.100Z,50.3727060,30.4644428,181.1,10.53,-0.394,-0.425,1.319,1,261.49
261,2026-05-29T18:52:48.200Z,50.3727057,30.4644292,181.1,9.75,-0.372,-0.503,1.329,1,265.79
262,2026-05-29T18:52:48.300Z,50.3727064,30.4644164,181.1,9.16,-0.284,-0.400,1.400,1,271.53
263,2026-05-29T18:52:48.400Z,50.3727076,30.4644044,181.0,8.67,-0.162,-0.380,1.360,1,276.93
264,2026-05-29T18:52:48.500Z,50.3727096,30.4643940,181.0,7.83,-0.156,-0.371,1.422,1,283.79
265,2026-05-29T18:52:48.600Z,50.3727124,30.4643843,181.0,7.50,-0.024,-0.403,1.479,1,289.71
266,2026-05-29T18:52:48.700Z,50.3727158,30.4643755,181.0,7.29,0.068,-0.292,1.453,1,298.14
267,2026-05-29T18:52:48.800Z,50.3727203,30.4643678,181.0,7.24,0.099,-0.450,1.314,1,308.04
268,2026-05-29T18:52:48.900Z,50.3727251,30.4643610,181.0,7.06,0.159,-0.621,1.293,1,314.96
269,2026-05-29T18:52:49.000Z,50.3727307,30.4643561,180.9,6.97,0.399,-0.638,1.193,1,327.27
270,2026-05-29T18:52:49.100Z,50.3727368,30.4643523,181.0,6.86,0.105,-0.578,1.272,1,334.10
271,2026-05-29T18:52:49.200Z,50.3727432,30.4643496,180.9,7.13,0.114,-0.785,1.272,1,342.38
272,2026-05-29T18:52:49.300Z,50.3727498,30.4643491,180.9,7.02,-0.026,-0.716,1.287,1,354.16
273,2026-05-29T18:52:49.400Z,50.3727567,30.4643492,180.9,7.33,-0.013,-0.678,1.402,1,359.36
274,2026-05-29T18:52:49.500Z,50.3727635,30.4643499,180.9,7.34,-0.179,-0.624,1.427,1,2.91
275,2026-05-29T18:52:49.600Z,50.3727703,30.4643522,180.9,7.38,0.010,-0.566,1.237,1,10.88
276,2026-05-29T18:52:49.700Z,50.3727774,30.4643549,180.9,7.99,-0.041,-0.458,1.243,1,13.07
277,2026-05-29T18:52:49.800Z,50.3727843,30.4643590,180.9,7.83,0.195,-0.433,1.169,1,19.50
278,2026-05-29T18:52:49.900Z,50.3727908,30.4643639,180.8,7.88,0.162,-0.320,1.011,1,24.48
279,2026-05-29T18:52:50.000Z,50.3727976,30.4643699,180.8,8.37,0.243,-0.281,0.998,1,28.30
280,2026-05-29T18:52:50.100Z,50.3728045,30.4643760,180.8,8.57,0.188,-0.296,1.043,1,29.43
281,2026-05-29T18:52:50.200Z,50.3728113,30.4643820,180.8,8.61,0.101,-0.213,1.050,1,28.77
282,2026-05-29T18:52:50.300Z,50.3728187,30.4643879,180.7,8.82,0.112,-0.129,1.093,1,27.04
283,2026-05-29T18:52:50.400Z,50.3728264,30.4643922,180.7,8.91,0.117,0.093,1.038,1,19.57
284,2026-05-29T18:52:50.500Z,50.3728337,30.4643956,180.6,8.60,-0.102,0.145,1.139,1,16.20
285,2026-05-29T18:52:50.600Z,50.3728415,30.4643987,180.6,8.59,-0.162,0.246,1.200,1,14.08
286,2026-05-29T18:52:50.700Z,50.3728494,30.4644003,180.6,8.49,-0.142,0.381,1.134,1,7.39
287,2026-05-29T18:52:50.800Z,50.3728568,30.4643994,180.6,8.15,-0.162,0.616,1.046,1,355.43
288,2026-05-29T18:52:50.900Z,50.3728641,30.4643973,180.6,8.04,-0.168,0.668,1.115,1,349.37
289,2026-05-29T18:52:51.000Z,50.3728711,30.4643941,180.5,8.07,-0.059,0.749,1.068,1,343.59
290,2026-05-29T18:52:51.100Z,50.3728773,30.4643891,180.5,7.82,0.011,1.060,0.960,1,334.06
291,2026-05-29T18:52:51.200Z,50.3728836,30.4643828,180.5,8.09,-0.025,1.172,0.952,1,326.61
292,2026-05-29T18:52:51.300Z,50.3728891,30.4643757,180.5,7.99,-0.029,1.157,0.877,1,321.33
293,2026-05-29T18:52:51.400Z,50.3728933,30.4643668,180.5,7.85,-0.029,1.157,0.877,1,310.12
294,2026-05-29T18:52:51.500Z,50.3728969,30.4643575,180.5,7.68,-0.164,1.048,0.877,1,302.65
295,2026-05-29T18:52:51.600Z,50.3728996,30.4643476,180.5,7.71,-0.033,1.121,0.831,1,295.01
296,2026-05-29T18:52:51.700Z,50.3729009,30.4643371,180.5,7.55,-0.103,1.073,0.962,1,283.23
297,2026-05-29T18:52:51.800Z,50.3729020,30.4643264,180.5,7.60,-0.101,0.947,0.933,1,279.57
298,2026-05-29T18:52:51.900Z,50.3729018,30.4643155,180.4,7.73,-0.057,1.053,0.858,1,270.65
299,2026-05-29T18:52:52.000Z,50.3729006,30.4643050,180.4,7.58,-0.049,1.076,0.877,1,261.58
300,2026-05-29T18:52:52.100Z,50.3728985,30.4642949,180.4,7.52,-0.080,0.868,0.910,1,252.70
301,2026-05-29T18:52:52.200Z,50.3728958,30.4642845,180.4,7.87,-0.157,0.787,0.879,1,247.97
302,2026-05-29T18:52:52.300Z,50.3728921,30.4642753,180.4,7.70,-0.157,1.044,0.982,1,238.85
303,2026-05-29T18:52:52.400Z,50.3728870,30.4642670,180.3,7.95,-0.123,0.904,0.997,1,229.94
304,2026-05-29T18:52:52.500Z,50.3728820,30.4642590,180.3,8.02,-0.019,0.673,0.955,1,225.18
305,2026-05-29T18:52:52.600Z,50.3728766,30.4642511,180.3,8.22,-0.003,0.894,1.076,1,223.35
306,2026-05-29T18:52:52.700Z,50.3728706,30.4642447,180.4,8.24,0.130,0.980,1.058,1,213.31
307,2026-05-29T18:52:52.800Z,50.3728637,30.4642394,180.3,8.49,0.102,0.706,0.999,1,206.70
308,2026-05-29T18:52:52.900Z,50.3728564,30.4642342,180.3,8.77,0.229,0.622,0.902,1,205.04
309,2026-05-29T18:52:53.000Z,50.3728491,30.4642301,180.3,8.72,0.188,0.866,0.948,1,199.92
310,2026-05-29T18:52:53.100Z,50.3728413,30.4642276,180.2,8.88,0.075,0.734,0.888,1,192.40
311,2026-05-29T18:52:53.200Z,50.3728336,30.4642257,180.2,8.76,0.032,0.782,0.897,1,189.08
312,2026-05-29T18:52:53.300Z,50.3728254,30.4642252,180.2,9.21,-0.136,0.818,0.984,1,183.30
313,2026-05-29T18:52:53.400Z,50.3728174,30.4642250,180.2,9.05,-0.193,0.886,0.893,1,181.07
314,2026-05-29T18:52:53.500Z,50.3728086,30.4642255,180.2,9.86,-0.421,0.760,0.818,1,178.77
315,2026-05-29T18:52:53.600Z,50.3728004,30.4642262,180.2,9.35,-0.311,0.652,0.578,1,176.90
316,2026-05-29T18:52:53.700Z,50.3727916,30.4642268,180.2,9.80,-0.242,0.510,0.488,1,177.22
317,2026-05-29T18:52:53.800Z,50.3727825,30.4642283,180.2,10.13,0.016,0.352,0.361,1,174.35
318,2026-05-29T18:52:53.900Z,50.3727734,30.4642292,180.2,10.16,-0.165,0.283,0.636,1,176.15
319,2026-05-29T18:52:54.000Z,50.3727643,30.4642308,180.2,10.20,-0.014,0.285,0.694,1,173.94
320,2026-05-29T18:52:54.100Z,50.3727550,30.4642326,180.2,10.48,0.045,0.246,0.753,1,173.50
321,2026-05-29T18:52:54.200Z,50.3727457,30.4642340,180.1,10.44,-0.073,0.324,0.638,1,174.57
322,2026-05-29T18:52:54.300Z,50.3727359,30.4642360,180.1,10.97,0.105,0.398,0.527,1,173.00
323,2026-05-29T18:52:54.400Z,50.3727264,30.4642379,180.1,10.78,0.084,0.352,0.506,1,172.51
324,2026-05-29T18:52:54.500Z,50.3727168,30.4642401,180.2,10.88,0.309,0.245,0.385,1,171.63
325,2026-05-29T18:52:54.600Z,50.3727065,30.4642426,180.1,11.52,0.097,0.385,0.417,1,171.52
326,2026-05-29T18:52:54.700Z,50.3726968,30.4642448,180.1,10.98,0.294,0.283,0.437,1,171.78
327,2026-05-29T18:52:54.800Z,50.3726865,30.4642477,180.1,11.53,-0.207,0.418,0.555,1,170.05
328,2026-05-29T18:52:54.900Z,50.3726762,30.4642512,180.0,11.73,-0.112,0.385,0.412,1,168.21
329,2026-05-29T18:52:55.000Z,50.3726661,30.4642548,180.0,11.62,-0.461,0.325,0.451,1,167.07
330,2026-05-29T18:52:55.100Z,50.3726556,30.4642585,180.0,11.97,-0.341,0.178,0.557,1,167.32
331,2026-05-29T18:52:55.200Z,50.3726455,30.4642619,180.1,11.76,-0.628,0.123,0.895,1,167.77
332,2026-05-29T18:52:55.300Z,50.3726349,30.4642656,180.1,12.12,-0.342,0.055,0.867,1,167.57
333,2026-05-29T18:52:55.400Z,50.3726247,30.4642686,180.1,11.64,-0.172,0.013,0.821,1,169.19
334,2026-05-29T18:52:55.500Z,50.3726150,30.4642705,180.1,10.90,-0.142,-0.113,0.968,1,172.70
335,2026-05-29T18:52:55.600Z,50.3726054,30.4642719,180.1,10.87,-0.105,-0.117,1.017,1,174.40
336,2026-05-29T18:52:55.700Z,50.3725963,30.4642721,180.1,10.16,0.081,-0.320,0.839,1,178.99
337,2026-05-29T18:52:55.800Z,50.3725876,30.4642710,180.1,9.75,0.019,-0.551,1.028,1,183.92
338,2026-05-29T18:52:55.900Z,50.3725798,30.4642678,180.1,9.15,-0.067,-0.700,1.200,1,193.36
339,2026-05-29T18:52:56.000Z,50.3725719,30.4642641,180.1,9.28,0.160,-0.477,1.251,1,196.17
340,2026-05-29T18:52:56.100Z,50.3725645,30.4642581,180.1,9.24,0.104,-0.635,1.269,1,205.91
341,2026-05-29T18:52:56.200Z,50.3725571,30.4642518,180.1,9.29,0.145,-0.549,1.349,1,208.35
342,2026-05-29T18:52:56.300Z,50.3725511,30.4642439,180.1,8.86,0.251,-0.521,1.201,1,218.96
343,2026-05-29T18:52:56.400Z,50.3725448,30.4642354,180.0,9.16,0.335,-0.466,1.339,1,221.22
344,2026-05-29T18:52:56.500Z,50.3725395,30.4642250,180.0,9.35,0.340,-0.490,1.220,1,230.94
345,2026-05-29T18:52:56.600Z,50.3725348,30.4642137,180.0,9.60,0.472,-0.570,1.244,1,235.33
346,2026-05-29T18:52:56.700Z,50.3725314,30.4642026,180.1,8.90,0.466,-0.479,1.117,1,241.68
347,2026-05-29T18:52:56.800Z,50.3725282,30.4641904,180.1,9.39,0.322,-0.379,1.176,1,247.32
348,2026-05-29T18:52:56.900Z,50.3725254,30.4641782,180.1,9.25,0.238,-0.425,1.058,1,249.60
349,2026-05-29T18:52:57.000Z,50.3725244,30.4641652,180.1,9.35,0.138,-0.553,1.054,1,261.40
350,2026-05-29T18:52:57.100Z,50.3725238,30.4641524,180.0,9.24,-0.031,-0.567,0.958,1,265.78
351,2026-05-29T18:52:57.200Z,50.3725240,30.4641393,180.0,9.34,0.025,-0.707,1.063,1,270.07
352,2026-05-29T18:52:57.300Z,50.3725253,30.4641266,180.0,9.25,0.114,-0.737,1.062,1,278.07
353,2026-05-29T18:52:57.400Z,50.3725272,30.4641132,180.0,9.80,0.063,-0.685,1.097,1,281.54
354,2026-05-29T18:52:57.500Z,50.3725300,30.4641008,180.0,9.44,0.103,-0.606,1.166,1,288.58
355,2026-05-29T18:52:57.600Z,50.3725332,30.4640882,179.9,9.68,0.162,-0.553,1.266,1,291.62
356,2026-05-29T18:52:57.700Z,50.3725374,30.4640760,179.9,9.92,0.120,-0.500,1.213,1,297.53
357,2026-05-29T18:52:57.800Z,50.3725422,30.4640645,179.9,9.75,0.154,-0.567,1.204,1,301.76
358,2026-05-29T18:52:57.900Z,50.3725479,30.4640538,179.9,9.86,0.190,-0.574,1.161,1,308.32
359,2026-05-29T18:52:58.000Z,50.3725540,30.4640433,179.9,10.05,0.160,-0.662,1.177,1,311.31
360,2026-05-29T18:52:58.100Z,50.3725605,30.4640331,179.9,10.25,0.139,-0.558,1.149,1,314.13
361,2026-05-29T18:52:58.200Z,50.3725671,30.4640237,179.8,10.02,-0.001,-0.574,1.199,1,317.24
362,2026-05-29T18:52:58.300Z,50.3725748,30.4640148,179.8,10.51,0.044,-0.529,1.202,1,322.03
363,2026-05-29T18:52:58.400Z,50.3725829,30.4640055,179.8,11.06,0.214,-0.246,1.102,1,322.94
364,2026-05-29T18:52:58.500Z,50.3725908,30.4639970,179.8,10.59,0.194,-0.160,1.004,1,324.82
365,2026-05-29T18:52:58.600Z,50.3725990,30.4639880,179.8,11.17,0.252,-0.130,0.761,1,325.03
366,2026-05-29T18:52:58.700Z,50.3726074,30.4639791,179.8,11.24,0.398,-0.025,0.543,1,325.93
367,2026-05-29T18:52:58.800Z,50.3726155,30.4639698,179.8,11.25,0.147,0.109,0.503,1,324.06
368,2026-05-29T18:52:58.900Z,50.3726237,30.4639595,179.7,11.73,0.098,-0.171,0.421,1,321.33
369,2026-05-29T18:52:59.000Z,50.3726312,30.4639491,179.7,11.10,-0.017,0.041,0.543,1,318.70
370,2026-05-29T18:52:59.100Z,50.3726393,30.4639382,179.7,11.81,-0.136,0.053,0.645,1,318.70
371,2026-05-29T18:52:59.200Z,50.3726465,30.4639262,179.7,11.82,-0.027,0.110,0.570,1,313.82
372,2026-05-29T18:52:59.300Z,50.3726533,30.4639136,179.7,11.75,-0.121,0.294,0.645,1,310.80
373,2026-05-29T18:52:59.400Z,50.3726597,30.4639004,179.7,11.75,-0.019,0.372,0.571,1,307.69
374,2026-05-29T18:52:59.500Z,50.3726655,30.4638864,179.6,11.97,0.002,0.655,0.589,1,303.96
375,2026-05-29T18:52:59.600Z,50.3726702,30.4638717,179.6,11.68,0.088,0.851,0.714,1,296.98
376,2026-05-29T18:52:59.700Z,50.3726747,30.4638564,179.6,11.85,0.271,0.839,0.752,1,294.56
377,2026-05-29T18:52:59.800Z,50.3726782,30.4638402,179.6,12.11,0.165,0.907,0.772,1,289.73
378,2026-05-29T18:52:59.900Z,50.3726814,30.4638241,179.6,12.03,0.118,0.640,0.866,1,287.41
379,2026-05-29T18:53:00.000Z,50.3726848,30.4638084,179.6,11.81,0.107,0.237,0.877,1,288.29
380,2026-05-29T18:53:00.100Z,50.3726885,30.4637937,179.5,11.37,-0.092,-0.087,0.827,1,291.32
381,2026-05-29T18:53:00.200Z,50.3726928,30.4637803,179.5,10.72,-0.307,-0.385,0.767,1,295.93
382,2026-05-29T18:53:00.300Z,50.3726972,30.4637688,179.4,9.66,-0.358,-0.551,0.801,1,299.95
383,2026-05-29T18:53:00.400Z,50.3727018,30.4637570,179.4,9.78,-0.332,-0.449,0.834,1,300.85
384,2026-05-29T18:53:00.500Z,50.3727072,30.4637473,179.4,9.19,-0.209,-0.278,0.901,1,309.58
385,2026-05-29T18:53:00.600Z,50.3727131,30.4637374,179.4,9.42,-0.040,-0.238,0.994,1,310.98
386,2026-05-29T18:53:00.700Z,50.3727196,30.4637296,179.4,9.08,0.058,-0.249,1.115,1,320.68
387,2026-05-29T18:53:00.800Z,50.3727265,30.4637232,179.3,8.81,0.241,-0.255,1.195,1,327.67
388,2026-05-29T18:53:00.900Z,50.3727337,30.4637169,179.3,9.04,0.324,-0.424,1.164,1,330.12
389,2026-05-29T18:53:01.000Z,50.3727416,30.4637130,179.3,9.06,0.268,-0.679,1.113,1,340.96
390,2026-05-29T18:53:01.100Z,50.3727497,30.4637112,179.3,8.84,0.308,-0.617,1.057,1,350.26
391,2026-05-29T18:53:01.200Z,50.3727575,30.4637094,179.3,8.77,0.436,-0.555,1.052,1,351.09
392,2026-05-29T18:53:01.300Z,50.3727661,30.4637095,179.3,9.11,0.398,-0.564,1.006,1,359.57
393,2026-05-29T18:53:01.400Z,50.3727741,30.4637109,179.3,8.89,0.360,-0.424,0.982,1,5.72
394,2026-05-29T18:53:01.500Z,50.3727819,30.4637127,179.3,8.62,0.395,-0.313,0.950,1,7.74
395,2026-05-29T18:53:01.600Z,50.3727894,30.4637160,179.4,8.34,0.452,-0.415,0.926,1,14.97
396,2026-05-29T18:53:01.700Z,50.3727964,30.4637208,179.4,8.41,0.388,-0.298,0.960,1,22.08
397,2026-05-29T18:53:01.800Z,50.3728033,30.4637267,179.4,8.51,0.328,-0.324,1.044,1,28.52
398,2026-05-29T18:53:01.900Z,50.3728095,30.4637337,179.4,8.39,0.368,-0.364,1.096,1,35.15
399,2026-05-29T18:53:02.000Z,50.3728149,30.4637418,179.4,8.33,0.239,-0.344,1.318,1,43.11
400,2026-05-29T18:53:02.100Z,50.3728196,30.4637508,179.4,8.29,0.198,-0.355,1.272,1,50.08
401,2026-05-29T18:53:02.200Z,50.3728236,30.4637603,179.4,7.99,0.093,-0.424,1.336,1,55.49
402,2026-05-29T18:53:02.300Z,50.3728266,30.4637708,179.4,8.11,0.068,-0.468,1.393,1,64.86
403,2026-05-29T18:53:02.400Z,50.3728289,30.4637813,179.3,7.82,0.028,-0.479,1.514,1,70.74
404,2026-05-29T18:53:02.500Z,50.3728304,30.4637922,179.3,7.89,0.188,-0.443,1.339,1,77.01
405,2026-05-29T18:53:02.600Z,50.3728311,30.4638034,179.3,7.98,0.282,-0.463,1.236,1,83.47
406,2026-05-29T18:53:02.700Z,50.3728312,30.4638146,179.3,7.97,0.301,-0.401,1.142,1,87.58
407,2026-05-29T18:53:02.800Z,50.3728306,30.4638258,179.3,7.95,0.361,-0.242,0.917,1,93.43
408,2026-05-29T18:53:02.900Z,50.3728302,30.4638374,179.3,8.20,0.283,-0.144,0.757,1,93.91
409,2026-05-29T18:53:03.000Z,50.3728291,30.4638488,179.2,8.16,0.182,-0.064,0.726,1,97.23
410,2026-05-29T18:53:03.100Z,50.3728285,30.4638604,179.2,8.26,-0.054,0.086,0.910,1,95.73
411,2026-05-29T18:53:03.200Z,50.3728280,30.4638722,179.2,8.34,-0.173,0.110,0.948,1,94.99
412,2026-05-29T18:53:03.300Z,50.3728273,30.4638838,179.2,8.28,-0.385,0.130,1.108,1,95.60
413,2026-05-29T18:53:03.400Z,50.3728270,30.4638956,179.2,8.39,-0.522,0.175,1.179,1,93.02
414,2026-05-29T18:53:03.500Z,50.3728272,30.4639074,179.2,8.32,-0.666,0.238,1.256,1,89.63
415,2026-05-29T18:53:03.600Z,50.3728277,30.4639190,179.1,8.32,-0.670,0.384,1.076,1,86.03
416,2026-05-29T18:53:03.700Z,50.3728290,30.4639301,179.1,7.95,-0.563,0.446,0.952,1,81.05
417,2026-05-29T18:53:03.800Z,50.3728301,30.4639415,179.1,8.19,-0.459,0.645,0.744,1,82.06
418,2026-05-29T18:53:03.900Z,50.3728328,30.4639521,179.1,8.00,-0.413,0.677,0.750,1,70.37
419,2026-05-29T18:53:04.000Z,50.3728356,30.4639626,179.1,8.01,-0.452,0.706,0.773,1,67.52
420,2026-05-29T18:53:04.100Z,50.3728389,30.4639724,179.1,7.90,-0.439,0.657,0.872,1,62.21
421,2026-05-29T18:53:04.200Z,50.3728430,30.4639815,179.1,7.83,-0.336,0.820,0.868,1,55.99
422,2026-05-29T18:53:04.300Z,50.3728477,30.4639894,179.1,7.60,-0.166,0.716,0.857,1,48.48
423,2026-05-29T18:53:04.400Z,50.3728527,30.4639967,179.1,7.53,-0.233,0.862,0.868,1,43.92
424,2026-05-29T18:53:04.500Z,50.3728582,30.4640025,179.1,7.39,-0.062,0.762,0.835,1,34.77
425,2026-05-29T18:53:04.600Z,50.3728639,30.4640079,179.1,7.40,-0.134,0.907,0.892,1,31.37
426,2026-05-29T18:53:04.700Z,50.3728703,30.4640122,179.1,7.64,-0.149,0.730,0.960,1,24.36
427,2026-05-29T18:53:04.800Z,50.3728765,30.4640163,179.1,7.38,-0.279,0.704,1.079,1,23.01
428,2026-05-29T18:53:04.900Z,50.3728828,30.4640197,179.1,7.31,-0.161,0.502,1.025,1,19.28
429,2026-05-29T18:53:05.000Z,50.3728892,30.4640228,179.1,7.45,-0.155,0.468,0.955,1,17.37
430,2026-05-29T18:53:05.100Z,50.3728957,30.4640257,179.1,7.38,-0.085,0.275,0.910,1,16.05
431,2026-05-29T18:53:05.200Z,50.3729022,30.4640282,179.1,7.32,-0.138,0.275,0.912,1,14.32
432,2026-05-29T18:53:05.300Z,50.3729086,30.4640306,179.1,7.36,-0.148,0.204,0.899,1,13.25
433,2026-05-29T18:53:05.400Z,50.3729151,30.4640329,179.1,7.30,-0.170,0.197,0.892,1,12.46
434,2026-05-29T18:53:05.500Z,50.3729215,30.4640350,179.1,7.21,-0.168,0.206,0.880,1,12.39
435,2026-05-29T18:53:05.600Z,50.3729280,30.4640377,179.1,7.34,-0.161,0.105,0.855,1,14.26
436,2026-05-29T18:53:05.700Z,50.3729344,30.4640401,179.1,7.33,-0.168,0.102,0.865,1,13.21
437,2026-05-29T18:53:05.800Z,50.3729408,30.4640422,179.1,7.19,-0.215,0.136,0.880,1,12.10
438,2026-05-29T18:53:05.900Z,50.3729471,30.4640446,179.1,7.19,-0.092,0.071,0.806,1,13.29
439,2026-05-29T18:53:06.000Z,50.3729535,30.4640468,179.1,7.12,-0.219,0.090,0.846,1,12.51
440,2026-05-29T18:53:06.100Z,50.3729597,30.4640492,179.1,7.00,-0.347,0.185,0.976,1,13.99
441,2026-05-29T18:53:06.200Z,50.3729659,30.4640519,179.1,7.10,-0.313,0.091,0.851,1,15.59
442,2026-05-29T18:53:06.300Z,50.3729721,30.4640548,179.1,7.00,-0.244,-0.012,0.776,1,16.45
443,2026-05-29T18:53:06.400Z,50.3729783,30.4640577,179.1,7.15,-0.066,-0.001,0.686,1,16.52
444,2026-05-29T18:53:06.500Z,50.3729847,30.4640607,179.1,7.15,-0.055,0.004,0.580,1,17.17
445,2026-05-29T18:53:06.600Z,50.3729910,30.4640640,179.2,7.30,-0.012,0.062,0.686,1,18.22
446,2026-05-29T18:53:06.700Z,50.3729974,30.4640673,179.2,7.38,0.041,0.079,0.727,1,18.22
447,2026-05-29T18:53:06.800Z,50.3730039,30.4640704,179.2,7.45,-0.217,0.110,0.888,1,17.50
448,2026-05-29T18:53:06.900Z,50.3730103,30.4640739,179.2,7.61,-0.303,0.114,0.986,1,18.43
449,2026-05-29T18:53:07.000Z,50.3730168,30.4640775,179.2,7.62,-0.276,0.073,1.073,1,19.06
450,2026-05-29T18:53:07.100Z,50.3730233,30.4640810,179.2,7.57,-0.342,0.094,1.039,1,19.02
451,2026-05-29T18:53:07.200Z,50.3730301,30.4640847,179.2,7.89,-0.361,0.130,1.057,1,19.07
452,2026-05-29T18:53:07.300Z,50.3730366,30.4640883,179.2,7.68,-0.084,0.099,0.921,1,19.42
453,2026-05-29T18:53:07.400Z,50.3730432,30.4640922,179.1,7.87,-0.049,0.046,0.880,1,20.54
454,2026-05-29T18:53:07.500Z,50.3730500,30.4640965,179.1,8.09,0.150,0.082,0.751,1,22.06
455,2026-05-29T18:53:07.600Z,50.3730569,30.4641008,179.1,8.07,0.181,0.080,0.920,1,22.12
456,2026-05-29T18:53:07.700Z,50.3730639,30.4641054,179.1,8.33,-0.009,-0.001,1.075,1,22.47
457,2026-05-29T18:53:07.800Z,50.3730709,30.4641102,179.2,8.42,-0.331,0.007,1.228,1,23.69
