Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:25:07+00:00
Date,29/05/2026
Time,06/25/07
Session Index,1
Session Type,Track
Track,Custom Track
Configuration,
Laps,12
Best Lap Time,42.761
Incomplete lap, 5.09, sectors, 0,0,0,0,5.090
Lap 1, 44.652, sectors, 8.272,17.934,11.354,0,7.092
Lap 2, 43.377, sectors, 7.734,17.604,11.056,0,6.983
Lap 3, 43.479, sectors, 7.642,17.806,11.085,0,6.946
Lap 4, 42.946, sectors, 7.62,17.384,11.011,0,6.931
Lap 5, 43.883, sectors, 7.741,18.162,11.036,0,6.944
Lap 6, 42.983, sectors, 7.562,17.346,11.103,0,6.972
Lap 7, 42.761, sectors, 7.587,17.388,10.82,0,6.966
Lap 8, 43.854, sectors, 7.596,17.525,11.746,0,6.987
Lap 9, 43.032, sectors, 7.62,17.548,10.895,0,6.969
Lap 10, 42.992, sectors, 7.505,17.386,11.127,0,6.974
Lap 11, 42.774, sectors, 7.545,17.422,10.913,0,6.894
Lap 12, 43.227, sectors, 7.871,17.526,10.921,0,6.909
Incomplete lap, 69.75, sectors, 7.576,17.306,11.194,0,33.674

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
2346,2026-05-29T18:29:02.200Z,50.3728511,30.4646786,176.7,13.12,-0.112,0.059,0.377,6,127.11
2347,2026-05-29T18:29:02.300Z,50.3728439,30.4646942,176.7,13.48,-0.122,-0.155,0.305,6,126.22
2348,2026-05-29T18:29:02.400Z,50.3728369,30.4647103,176.7,13.60,-0.332,0.221,0.443,6,125.11
2349,2026-05-29T18:29:02.500Z,50.3728296,30.4647248,176.7,13.36,-0.195,0.457,0.287,6,126.48
2350,2026-05-29T18:29:02.600Z,50.3728227,30.4647384,176.7,12.81,-0.010,0.430,0.094,6,127.17
2351,2026-05-29T18:29:02.700Z,50.3728174,30.4647522,176.8,12.10,-0.164,0.641,0.130,6,125.37
2352,2026-05-29T18:29:02.800Z,50.3728136,30.4647678,176.8,11.91,-0.345,0.809,-0.042,6,121.02
2353,2026-05-29T18:29:02.900Z,50.3728119,30.4647844,176.8,11.33,-0.344,0.750,-0.290,6,114.49
2354,2026-05-29T18:29:03.000Z,50.3728105,30.4648019,176.8,11.66,-0.485,0.631,-0.332,6,108.82
2355,2026-05-29T18:29:03.100Z,50.3728090,30.4648166,176.9,10.45,-0.577,0.770,-0.395,6,105.28
2356,2026-05-29T18:29:03.200Z,50.3728103,30.4648331,177.0,10.58,-0.242,1.187,-0.544,6,96.10
2357,2026-05-29T18:29:03.300Z,50.3728119,30.4648484,177.0,10.42,-0.202,0.992,-0.249,6,88.74
2358,2026-05-29T18:29:03.400Z,50.3728141,30.4648624,177.0,10.12,-0.202,0.992,-0.249,6,82.53
2359,2026-05-29T18:29:03.500Z,50.3728172,30.4648760,177.1,9.92,-0.025,0.888,-0.071,6,75.56
2360,2026-05-29T18:29:03.600Z,50.3728216,30.4648886,177.2,9.83,-0.168,0.292,0.222,6,66.70
2361,2026-05-29T18:29:03.700Z,50.3728254,30.4649008,177.3,9.63,-0.141,0.564,0.429,6,64.68
2362,2026-05-29T18:29:03.800Z,50.3728309,30.4649116,177.4,9.45,0.007,0.562,0.404,6,54.01
2363,2026-05-29T18:29:03.900Z,50.3728370,30.4649212,177.4,9.50,-0.095,0.862,0.532,6,46.60
2364,2026-05-29T18:29:04.000Z,50.3728431,30.4649298,177.4,9.26,-0.056,0.740,0.691,6,42.12
2365,2026-05-29T18:29:04.100Z,50.3728499,30.4649369,177.4,9.04,-0.055,0.936,0.752,6,34.73
2366,2026-05-29T18:29:04.200Z,50.3728570,30.4649434,177.4,9.16,-0.016,0.863,0.841,6,30.45
2367,2026-05-29T18:29:04.300Z,50.3728646,30.4649473,177.4,9.00,0.020,0.923,0.763,6,19.75
2368,2026-05-29T18:29:04.400Z,50.3728723,30.4649504,177.3,8.93,0.104,1.010,0.790,6,14.95
2369,2026-05-29T18:29:04.500Z,50.3728802,30.4649523,177.3,9.02,0.037,1.087,0.777,6,9.17
2370,2026-05-29T18:29:04.600Z,50.3728881,30.4649518,177.3,9.00,-0.004,1.248,0.694,6,358.65
2371,2026-05-29T18:29:04.700Z,50.3728958,30.4649509,177.3,8.78,-0.121,1.213,0.718,6,356.30
2372,2026-05-29T18:29:04.800Z,50.3729033,30.4649479,177.3,8.73,-0.176,1.227,0.826,6,347.17
2373,2026-05-29T18:29:04.900Z,50.3729108,30.4649438,177.2,8.95,-0.357,1.276,0.940,6,341.49
2374,2026-05-29T18:29:05.000Z,50.3729171,30.4649381,177.2,8.27,-0.234,1.043,0.841,6,332.53
2375,2026-05-29T18:29:05.100Z,50.3729237,30.4649314,177.2,8.80,-0.300,1.071,0.987,6,328.01
2376,2026-05-29T18:29:05.200Z,50.3729293,30.4649236,177.2,8.36,-0.207,1.066,0.912,6,320.49
2377,2026-05-29T18:29:05.300Z,50.3729341,30.4649146,177.2,8.37,-0.169,1.062,0.914,6,311.97
2378,2026-05-29T18:29:05.400Z,50.3729382,30.4649050,177.2,8.16,0.151,1.040,0.654,6,305.33
2379,2026-05-29T18:29:05.500Z,50.3729414,30.4648944,177.3,8.14,0.103,1.135,0.714,6,296.75
2380,2026-05-29T18:29:05.600Z,50.3729443,30.4648837,177.3,8.29,0.189,1.133,0.739,6,293.06
2381,2026-05-29T18:29:05.700Z,50.3729455,30.4648728,177.4,7.78,0.216,1.103,0.657,6,281.08
2382,2026-05-29T18:29:05.800Z,50.3729466,30.4648614,177.5,8.17,0.183,1.188,0.776,6,278.67
2383,2026-05-29T18:29:05.900Z,50.3729456,30.4648503,177.6,7.92,-0.019,0.968,0.829,6,265.02
2384,2026-05-29T18:29:06.000Z,50.3729452,30.4648395,177.7,7.63,0.082,0.921,0.856,6,265.27
2385,2026-05-29T18:29:06.100Z,50.3729438,30.4648282,177.8,8.01,0.163,0.832,0.761,6,259.05
2386,2026-05-29T18:29:06.200Z,50.3729414,30.4648180,178.0,7.74,0.002,0.789,0.969,6,250.87
2387,2026-05-29T18:29:06.300Z,50.3729384,30.4648080,178.0,7.77,0.013,0.686,0.813,6,245.82
2388,2026-05-29T18:29:06.400Z,50.3729347,30.4647981,178.2,8.09,0.127,0.827,0.899,6,239.65
2389,2026-05-29T18:29:06.500Z,50.3729305,30.4647891,178.3,7.87,0.004,0.932,0.859,6,234.47
2390,2026-05-29T18:29:06.600Z,50.3729258,30.4647807,178.4,7.94,-0.034,0.822,0.806,6,229.02
2391,2026-05-29T18:29:06.700Z,50.3729204,30.4647726,178.5,8.27,0.035,0.757,0.847,6,224.24
2392,2026-05-29T18:29:06.800Z,50.3729151,30.4647648,178.7,8.18,0.068,0.688,0.863,6,223.03
2393,2026-05-29T18:29:06.900Z,50.3729095,30.4647579,178.8,8.03,0.026,0.572,0.919,6,217.64
2394,2026-05-29T18:29:07.000Z,50.3729035,30.4647512,179.0,8.15,0.107,0.418,0.941,6,215.55
2395,2026-05-29T18:29:07.100Z,50.3728970,30.4647445,179.1,8.63,0.052,0.302,0.991,6,213.69
2396,2026-05-29T18:29:07.200Z,50.3728909,30.4647380,179.2,8.25,0.085,0.259,0.804,6,214.67
2397,2026-05-29T18:29:07.300Z,50.3728843,30.4647314,179.3,8.73,-0.033,0.069,0.762,6,212.84
2398,2026-05-29T18:29:07.400Z,50.3728778,30.4647246,179.4,8.70,-0.052,0.031,0.797,6,213.29
2399,2026-05-29T18:29:07.500Z,50.3728711,30.4647177,179.5,8.93,0.045,-0.008,0.691,6,213.98
2400,2026-05-29T18:29:07.600Z,50.3728644,30.4647105,179.5,9.05,0.080,0.023,0.602,6,214.84
2401,2026-05-29T18:29:07.700Z,50.3728578,30.4647027,179.6,9.27,0.125,0.048,0.636,6,216.51
2402,2026-05-29T18:29:07.800Z,50.3728511,30.4646952,179.6,9.18,0.138,0.062,0.676,6,216.46
2403,2026-05-29T18:29:07.900Z,50.3728441,30.4646874,179.7,9.49,0.061,0.027,0.663,6,216.38
2404,2026-05-29T18:29:08.000Z,50.3728368,30.4646797,179.7,9.78,-0.081,0.033,0.712,6,215.09
2405,2026-05-29T18:29:08.100Z,50.3728299,30.4646709,179.7,9.93,-0.024,0.028,0.742,6,218.29
2406,2026-05-29T18:29:08.200Z,50.3728226,30.4646618,179.6,10.31,-0.220,-0.067,0.832,6,218.14
2407,2026-05-29T18:29:08.300Z,50.3728157,30.4646525,179.6,10.23,-0.102,-0.039,0.778,6,220.09
2408,2026-05-29T18:29:08.400Z,50.3728086,30.4646426,179.5,10.57,-0.036,0.018,0.660,6,222.10
2409,2026-05-29T18:29:08.500Z,50.3728014,30.4646317,179.4,11.17,-0.080,0.033,0.586,6,224.33
2410,2026-05-29T18:29:08.600Z,50.3727942,30.4646211,179.3,11.08,-0.322,-0.053,0.599,6,224.39
2411,2026-05-29T18:29:08.700Z,50.3727870,30.4646101,179.1,11.25,-0.199,-0.189,0.437,6,225.32
2412,2026-05-29T18:29:08.800Z,50.3727797,30.4645989,179.0,11.49,-0.529,-0.068,0.415,6,225.03
2413,2026-05-29T18:29:08.900Z,50.3727723,30.4645864,178.8,12.07,-0.411,-0.085,0.344,6,227.78
2414,2026-05-29T18:29:09.000Z,50.3727652,30.4645738,178.7,12.05,-0.482,-0.058,0.204,6,228.70
2415,2026-05-29T18:29:09.100Z,50.3727580,30.4645610,178.6,12.16,-0.424,0.054,0.111,6,228.81
2416,2026-05-29T18:29:09.200Z,50.3727512,30.4645475,178.4,12.24,-0.558,0.208,0.077,6,231.07
2417,2026-05-29T18:29:09.300Z,50.3727446,30.4645332,178.3,12.51,-0.442,-0.012,0.085,6,233.56
2418,2026-05-29T18:29:09.400Z,50.3727388,30.4645180,178.1,12.60,-0.442,-0.012,0.085,6,238.33
2419,2026-05-29T18:29:09.500Z,50.3727344,30.4645034,178.0,11.73,-0.382,-0.189,0.381,6,244.36
2420,2026-05-29T18:29:09.600Z,50.3727300,30.4644893,177.9,11.27,-0.357,-0.241,0.546,6,244.13
2421,2026-05-29T18:29:09.700Z,50.3727264,30.4644755,177.8,10.78,-0.335,-0.245,0.871,6,248.16
2422,2026-05-29T18:29:09.800Z,50.3727232,30.4644613,177.7,10.65,-0.530,-0.005,1.106,6,251.73
2423,2026-05-29T18:29:09.900Z,50.3727218,30.4644481,177.7,9.63,-0.293,0.020,1.387,6,258.40
2424,2026-05-29T18:29:10.000Z,50.3727211,30.4644342,177.6,9.89,-0.234,0.165,1.397,6,263.45
2425,2026-05-29T18:29:10.100Z,50.3727220,30.4644211,177.7,9.26,-0.105,0.183,1.539,6,272.29
2426,2026-05-29T18:29:10.200Z,50.3727233,30.4644084,177.7,9.09,-0.045,0.164,1.414,6,276.84
2427,2026-05-29T18:29:10.300Z,50.3727259,30.4643970,177.7,8.56,0.164,-0.220,1.329,6,286.70
2428,2026-05-29T18:29:10.400Z,50.3727290,30.4643862,177.8,8.30,0.202,-0.349,1.338,6,291.77
2429,2026-05-29T18:29:10.500Z,50.3727328,30.4643759,177.8,8.34,0.199,-0.639,1.228,6,298.71
2430,2026-05-29T18:29:10.600Z,50.3727377,30.4643674,177.8,8.04,0.268,-0.702,1.170,6,309.59
2431,2026-05-29T18:29:10.700Z,50.3727431,30.4643598,177.8,7.84,0.191,-0.781,1.100,6,315.28
2432,2026-05-29T18:29:10.800Z,50.3727490,30.4643537,177.8,7.76,0.253,-0.820,1.002,6,323.89
2433,2026-05-29T18:29:10.900Z,50.3727554,30.4643484,177.8,7.95,0.195,-0.857,1.054,6,330.46
2434,2026-05-29T18:29:11.000Z,50.3727622,30.4643454,177.9,7.65,0.258,-0.649,1.089,6,342.21
2435,2026-05-29T18:29:11.100Z,50.3727692,30.4643431,177.8,7.86,0.504,-0.700,1.110,6,347.16
2436,2026-05-29T18:29:11.200Z,50.3727766,30.4643420,177.8,8.08,0.559,-0.568,1.107,6,354.06
2437,2026-05-29T18:29:11.300Z,50.3727837,30.4643422,177.8,7.85,0.459,-0.650,1.083,6,0.00
2438,2026-05-29T18:29:11.400Z,50.3727907,30.4643440,177.8,7.88,0.625,-0.445,1.077,6,7.53
2439,2026-05-29T18:29:11.500Z,50.3727985,30.4643465,177.8,8.53,0.616,-0.511,0.956,6,11.60
2440,2026-05-29T18:29:11.600Z,50.3728054,30.4643502,177.8,8.07,0.270,-0.363,1.190,6,17.78
2441,2026-05-29T18:29:11.700Z,50.3728126,30.4643550,177.8,8.56,0.269,-0.403,1.109,6,22.95
2442,2026-05-29T18:29:11.800Z,50.3728195,30.4643614,177.8,8.85,0.190,-0.273,1.152,6,29.48
2443,2026-05-29T18:29:11.900Z,50.3728265,30.4643670,177.8,8.65,0.028,-0.216,1.058,6,27.46
2444,2026-05-29T18:29:12.000Z,50.3728340,30.4643722,177.8,9.10,0.033,0.011,1.078,6,23.63
2445,2026-05-29T18:29:12.100Z,50.3728416,30.4643767,177.8,8.94,0.141,0.036,0.804,6,20.85
2446,2026-05-29T18:29:12.200Z,50.3728492,30.4643808,177.8,8.87,-0.075,0.274,0.985,6,18.74
2447,2026-05-29T18:29:12.300Z,50.3728573,30.4643828,177.8,8.83,0.056,0.440,0.963,6,10.14
2448,2026-05-29T18:29:12.400Z,50.3728656,30.4643837,177.8,9.11,0.044,0.433,1.036,6,4.26
2449,2026-05-29T18:29:12.500Z,50.3728734,30.4643835,177.7,8.83,-0.049,0.652,1.053,6,358.92
2450,2026-05-29T18:29:12.600Z,50.3728809,30.4643812,177.7,8.48,-0.140,0.867,1.178,6,349.33
2451,2026-05-29T18:29:12.700Z,50.3728881,30.4643776,177.7,8.33,-0.089,0.948,1.020,6,342.51
2452,2026-05-29T18:29:12.800Z,50.3728947,30.4643728,177.7,8.04,-0.171,1.078,0.857,6,335.08
2453,2026-05-29T18:29:12.900Z,50.3729007,30.4643670,177.7,7.85,-0.296,1.254,0.824,6,328.84
2454,2026-05-29T18:29:13.000Z,50.3729059,30.4643595,177.7,7.80,-0.240,1.191,0.819,6,318.46
2455,2026-05-29T18:29:13.100Z,50.3729104,30.4643514,177.7,7.68,-0.136,1.074,0.725,6,311.84
2456,2026-05-29T18:29:13.200Z,50.3729144,30.4643428,177.7,7.51,-0.144,1.178,0.779,6,306.91
2457,2026-05-29T18:29:13.300Z,50.3729168,30.4643331,177.7,7.40,-0.280,1.151,1.019,6,293.71
2458,2026-05-29T18:29:13.400Z,50.3729190,30.4643232,177.7,7.34,-0.166,1.192,0.972,6,289.06
2459,2026-05-29T18:29:13.500Z,50.3729198,30.4643129,177.7,7.37,-0.261,1.217,1.056,6,278.63
2460,2026-05-29T18:29:13.600Z,50.3729194,30.4643029,177.7,7.15,-0.375,1.099,1.041,6,268.63
2461,2026-05-29T18:29:13.700Z,50.3729189,30.4642927,177.7,7.29,-0.427,1.153,1.010,6,264.95
2462,2026-05-29T18:29:13.800Z,50.3729167,30.4642832,177.7,7.13,-0.173,1.168,0.912,6,252.08
2463,2026-05-29T18:29:13.900Z,50.3729139,30.4642738,177.7,7.37,-0.046,1.035,0.815,6,245.65
2464,2026-05-29T18:29:14.000Z,50.3729103,30.4642653,177.7,7.22,-0.132,0.904,0.714,6,237.84
2465,2026-05-29T18:29:14.100Z,50.3729057,30.4642577,177.7,7.40,-0.181,1.073,0.822,6,228.27
2466,2026-05-29T18:29:14.200Z,50.3729006,30.4642506,177.6,7.54,-0.320,0.939,0.963,6,223.13
2467,2026-05-29T18:29:14.300Z,50.3728949,30.4642447,177.6,7.62,-0.349,0.871,1.046,6,214.72
2468,2026-05-29T18:29:14.400Z,50.3728889,30.4642391,177.6,7.72,-0.334,0.860,1.155,6,211.21
2469,2026-05-29T18:29:14.500Z,50.3728826,30.4642343,177.6,7.80,-0.185,0.816,1.095,6,206.00
2470,2026-05-29T18:29:14.600Z,50.3728756,30.4642305,177.6,8.18,-0.033,0.714,1.112,6,200.12
2471,2026-05-29T18:29:14.700Z,50.3728684,30.4642277,177.6,8.30,0.274,0.629,0.888,6,194.45
2472,2026-05-29T18:29:14.800Z,50.3728608,30.4642255,177.6,8.58,0.188,0.598,0.904,6,191.47
2473,2026-05-29T18:29:14.900Z,50.3728533,30.4642234,177.6,8.55,0.012,0.545,0.884,6,189.93
2474,2026-05-29T18:29:15.000Z,50.3728455,30.4642226,177.7,8.73,-0.016,0.594,1.048,6,184.32
2475,2026-05-29T18:29:15.100Z,50.3728375,30.4642224,177.7,8.94,0.108,0.640,0.877,6,181.31
2476,2026-05-29T18:29:15.200Z,50.3728293,30.4642230,177.7,9.16,-0.037,0.646,1.012,6,177.73
2477,2026-05-29T18:29:15.300Z,50.3728204,30.4642235,177.7,9.78,-0.013,0.515,0.883,6,177.93
2478,2026-05-29T18:29:15.400Z,50.3728122,30.4642251,177.7,9.31,0.186,0.546,0.791,6,173.16
2479,2026-05-29T18:29:15.500Z,50.3728033,30.4642261,177.7,9.79,0.074,0.481,0.692,6,175.34
2480,2026-05-29T18:29:15.600Z,50.3727943,30.4642280,177.7,10.15,0.032,0.310,0.641,6,172.56
2481,2026-05-29T18:29:15.700Z,50.3727851,30.4642292,177.7,10.18,0.094,0.344,0.506,6,175.30
2482,2026-05-29T18:29:15.800Z,50.3727760,30.4642309,177.8,10.27,0.217,0.340,0.587,6,172.76
2483,2026-05-29T18:29:15.900Z,50.3727664,30.4642328,177.8,10.66,0.190,0.235,0.555,6,173.23
2484,2026-05-29T18:29:16.000Z,50.3727570,30.4642341,177.8,10.50,0.100,0.159,0.540,6,175.07
2485,2026-05-29T18:29:16.100Z,50.3727475,30.4642355,177.8,10.66,-0.075,0.191,0.471,6,174.48
2486,2026-05-29T18:29:16.200Z,50.3727377,30.4642373,177.8,10.92,0.084,0.090,0.365,6,173.62
2487,2026-05-29T18:29:16.300Z,50.3727279,30.4642393,177.8,11.07,-0.192,0.197,0.208,6,173.23
2488,2026-05-29T18:29:16.400Z,50.3727178,30.4642406,177.7,11.17,-0.454,0.135,0.146,6,175.33
2489,2026-05-29T18:29:16.500Z,50.3727076,30.4642424,177.8,11.37,-0.321,0.280,-0.057,6,173.30
2490,2026-05-29T18:29:16.600Z,50.3726974,30.4642446,177.7,11.42,-0.302,0.245,0.083,6,172.43
2491,2026-05-29T18:29:16.700Z,50.3726870,30.4642471,177.7,11.68,-0.376,0.337,-0.007,6,171.78
2492,2026-05-29T18:29:16.800Z,50.3726767,30.4642495,177.8,11.66,-0.178,0.248,-0.114,6,171.57
2493,2026-05-29T18:29:16.900Z,50.3726660,30.4642521,177.8,11.92,0.001,0.370,-0.091,6,171.08
2494,2026-05-29T18:29:17.000Z,50.3726554,30.4642549,177.8,12.01,-0.036,0.354,-0.026,6,170.53
2495,2026-05-29T18:29:17.100Z,50.3726446,30.4642576,177.7,12.08,-0.126,0.510,-0.157,6,170.76
2496,2026-05-29T18:29:17.200Z,50.3726340,30.4642595,177.7,11.82,-0.164,0.334,0.015,6,173.24
2497,2026-05-29T18:29:17.300Z,50.3726240,30.4642601,177.7,11.20,-0.454,-0.167,0.351,6,177.22
2498,2026-05-29T18:29:17.400Z,50.3726151,30.4642595,177.7,10.07,-0.401,-0.244,0.516,6,181.79
2499,2026-05-29T18:29:17.500Z,50.3726055,30.4642586,177.6,10.47,-0.154,-0.315,0.810,6,183.33
2500,2026-05-29T18:29:17.600Z,50.3725968,30.4642562,177.7,10.00,-0.218,-0.309,0.996,6,189.27
2501,2026-05-29T18:29:17.700Z,50.3725886,30.4642524,177.7,9.52,-0.113,0.036,1.124,6,195.97
2502,2026-05-29T18:29:17.800Z,50.3725797,30.4642481,177.7,10.30,-0.173,0.048,1.211,6,196.93
2503,2026-05-29T18:29:17.900Z,50.3725724,30.4642423,177.7,9.33,-0.080,-0.090,1.269,6,205.69
2504,2026-05-29T18:29:18.000Z,50.3725653,30.4642355,177.7,9.34,-0.191,-0.479,1.232,6,209.76
2505,2026-05-29T18:29:18.100Z,50.3725598,30.4642270,177.7,8.68,-0.092,-0.480,1.207,6,222.98
2506,2026-05-29T18:29:18.200Z,50.3725545,30.4642186,177.6,8.46,-0.108,-0.560,1.040,6,225.75
2507,2026-05-29T18:29:18.300Z,50.3725491,30.4642099,177.6,8.70,0.181,-0.337,0.931,6,224.62
2508,2026-05-29T18:29:18.400Z,50.3725448,30.4642004,177.7,8.44,0.188,-0.289,0.914,6,233.26
2509,2026-05-29T18:29:18.500Z,50.3725413,30.4641902,177.7,8.31,0.232,0.023,0.923,6,240.50
2510,2026-05-29T18:29:18.600Z,50.3725385,30.4641795,177.7,8.24,0.249,-0.036,0.943,6,246.06
2511,2026-05-29T18:29:18.700Z,50.3725366,30.4641685,177.7,8.21,0.308,-0.274,1.081,6,252.97
2512,2026-05-29T18:29:18.800Z,50.3725356,30.4641570,177.7,8.27,0.186,-0.488,1.131,6,261.48
2513,2026-05-29T18:29:18.900Z,50.3725353,30.4641454,177.7,8.37,0.186,-0.502,1.069,6,267.67
2514,2026-05-29T18:29:19.000Z,50.3725360,30.4641338,177.6,8.31,0.035,-0.741,0.995,6,273.99
2515,2026-05-29T18:29:19.100Z,50.3725377,30.4641221,177.6,8.52,-0.053,-0.815,0.988,6,281.24
2516,2026-05-29T18:29:19.200Z,50.3725400,30.4641108,177.6,8.60,-0.056,-0.712,0.963,6,287.84
2517,2026-05-29T18:29:19.300Z,50.3725432,30.4640996,177.6,8.70,0.125,-0.706,0.858,6,292.55
2518,2026-05-29T18:29:19.400Z,50.3725471,30.4640891,177.5,8.72,0.105,-0.730,1.007,6,299.42
2519,2026-05-29T18:29:19.500Z,50.3725517,30.4640788,177.6,8.86,0.256,-0.552,1.066,6,303.68
2520,2026-05-29T18:29:19.600Z,50.3725569,30.4640689,177.5,9.12,0.218,-0.495,1.035,6,308.46
2521,2026-05-29T18:29:19.700Z,50.3725625,30.4640592,177.5,9.31,-0.049,-0.555,1.077,6,311.37
2522,2026-05-29T18:29:19.800Z,50.3725685,30.4640497,177.5,9.34,-0.231,-0.427,1.202,6,313.68
2523,2026-05-29T18:29:19.900Z,50.3725748,30.4640402,177.6,9.59,-0.193,-0.409,1.058,6,315.29
2524,2026-05-29T18:29:20.000Z,50.3725815,30.4640310,177.5,9.99,-0.248,-0.331,0.948,6,318.08
2525,2026-05-29T18:29:20.100Z,50.3725885,30.4640218,177.6,9.97,-0.191,-0.215,0.886,6,319.27
2526,2026-05-29T18:29:20.200Z,50.3725952,30.4640126,177.5,10.10,0.031,-0.102,0.948,6,318.85
2527,2026-05-29T18:29:20.300Z,50.3726025,30.4640032,177.5,10.52,0.110,-0.037,0.779,6,320.24
2528,2026-05-29T18:29:20.400Z,50.3726100,30.4639939,177.5,10.56,-0.090,0.140,0.644,6,321.40
2529,2026-05-29T18:29:20.500Z,50.3726173,30.4639841,177.5,10.88,-0.140,0.244,0.496,6,319.37
2530,2026-05-29T18:29:20.600Z,50.3726246,30.4639739,177.5,10.80,-0.060,0.224,0.232,6,318.16
2531,2026-05-29T18:29:20.700Z,50.3726321,30.4639638,177.4,11.03,-0.188,0.176,-0.102,6,318.90
2532,2026-05-29T18:29:20.800Z,50.3726396,30.4639528,177.5,11.36,-0.497,0.184,-0.168,6,316.94
2533,2026-05-29T18:29:20.900Z,50.3726464,30.4639413,177.4,11.23,-0.303,-0.063,-0.440,6,313.33
2534,2026-05-29T18:29:21.000Z,50.3726534,30.4639294,177.4,11.60,-0.382,-0.052,-0.496,6,312.66
2535,2026-05-29T18:29:21.100Z,50.3726601,30.4639167,177.4,11.62,-0.440,0.044,-0.485,6,309.65
2536,2026-05-29T18:29:21.200Z,50.3726666,30.4639036,177.4,11.75,-0.330,0.282,-0.492,6,307.62
2537,2026-05-29T18:29:21.300Z,50.3726724,30.4638898,177.4,11.85,-0.026,0.323,-0.643,6,304.37
2538,2026-05-29T18:29:21.400Z,50.3726785,30.4638759,177.4,11.99,-0.013,0.566,-0.503,6,304.18
2539,2026-05-29T18:29:21.500Z,50.3726839,30.4638612,177.4,12.02,0.120,0.516,-0.491,6,300.50
2540,2026-05-29T18:29:21.600Z,50.3726888,30.4638458,177.4,12.21,-0.031,0.518,-0.351,6,297.09
2541,2026-05-29T18:29:21.700Z,50.3726941,30.4638306,177.4,12.23,-0.069,0.519,-0.255,6,297.93
2542,2026-05-29T18:29:21.800Z,50.3726987,30.4638145,177.4,12.51,-0.021,0.590,-0.090,6,294.70
2543,2026-05-29T18:29:21.900Z,50.3727034,30.4637989,177.4,12.28,-0.155,0.544,-0.028,6,295.07
2544,2026-05-29T18:29:22.000Z,50.3727089,30.4637844,177.3,12.12,-0.315,0.361,0.229,6,300.07
2545,2026-05-29T18:29:22.100Z,50.3727141,30.4637723,177.3,10.57,-0.358,0.153,0.332,6,304.03
2546,2026-05-29T18:29:22.200Z,50.3727195,30.4637585,177.3,11.35,-0.219,0.127,0.385,6,302.02
2547,2026-05-29T18:29:22.300Z,50.3727254,30.4637475,177.2,10.41,-0.273,-0.001,0.624,6,309.67
2548,2026-05-29T18:29:22.400Z,50.3727323,30.4637363,177.3,10.77,-0.170,0.126,0.874,6,312.67
2549,2026-05-29T18:29:22.500Z,50.3727390,30.4637264,177.3,10.31,0.026,0.206,0.932,6,316.74
2550,2026-05-29T18:29:22.600Z,50.3727461,30.4637188,177.3,9.63,0.191,0.112,1.020,6,324.33
2551,2026-05-29T18:29:22.700Z,50.3727536,30.4637128,177.2,9.46,0.046,-0.263,1.211,6,332.06
2552,2026-05-29T18:29:22.800Z,50.3727611,30.4637077,177.2,9.25,0.053,-0.316,1.121,6,336.27
2553,2026-05-29T18:29:22.900Z,50.3727692,30.4637030,177.2,9.49,0.212,-0.601,1.081,6,339.47
2554,2026-05-29T18:29:23.000Z,50.3727770,30.4637010,177.1,8.93,0.123,-0.778,1.031,6,349.58
2555,2026-05-29T18:29:23.100Z,50.3727850,30.4637010,177.2,8.65,0.070,-0.848,0.970,6,359.29
2556,2026-05-29T18:29:23.200Z,50.3727934,30.4637016,177.3,8.63,0.146,-0.751,0.878,6,2.37
2557,2026-05-29T18:29:23.300Z,50.3728012,30.4637033,177.3,8.73,0.217,-0.858,0.938,6,7.58
2558,2026-05-29T18:29:23.400Z,50.3728088,30.4637065,177.4,8.59,0.043,-0.800,1.072,6,14.56
2559,2026-05-29T18:29:23.500Z,50.3728155,30.4637117,177.4,8.38,0.227,-0.723,1.080,6,24.85
2560,2026-05-29T18:29:23.600Z,50.3728221,30.4637178,177.4,8.52,0.447,-0.711,1.053,6,29.85
2561,2026-05-29T18:29:23.700Z,50.3728273,30.4637254,177.4,8.04,0.298,-0.744,1.104,6,41.04
2562,2026-05-29T18:29:23.800Z,50.3728322,30.4637340,177.3,8.28,0.146,-0.811,1.077,6,46.55
2563,2026-05-29T18:29:23.900Z,50.3728370,30.4637435,177.4,8.37,0.249,-0.964,0.881,6,52.45
2564,2026-05-29T18:29:24.000Z,50.3728409,30.4637534,177.5,8.22,0.195,-0.878,0.881,6,58.54
2565,2026-05-29T18:29:24.100Z,50.3728439,30.4637643,177.5,8.46,0.173,-0.752,0.874,6,66.49
2566,2026-05-29T18:29:24.200Z,50.3728459,30.4637759,177.5,8.59,0.328,-0.810,0.781,6,72.55
2567,2026-05-29T18:29:24.300Z,50.3728474,30.4637879,177.5,8.67,0.404,-0.689,0.902,6,78.32
2568,2026-05-29T18:29:24.400Z,50.3728483,30.4638003,177.5,8.81,0.174,-0.533,0.933,6,82.93
2569,2026-05-29T18:29:24.500Z,50.3728482,30.4638130,177.5,9.01,-0.025,-0.585,1.002,6,88.72
2570,2026-05-29T18:29:24.600Z,50.3728480,30.4638259,177.5,9.20,0.030,-0.430,1.018,6,91.03
2571,2026-05-29T18:29:24.700Z,50.3728473,30.4638390,177.5,9.36,0.097,-0.222,0.777,6,93.72
