Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:38:05+00:00
Date,29/05/2026
Time,06/38/05
Session Index,2
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.639
Incomplete lap, 6.004, sectors, 0,0,0,0,6.004
Lap 1, 46.15, sectors, 9.027,18.434,11.503,0,7.186
Lap 2, 43.729, sectors, 7.716,17.729,11.238,0,7.046
Lap 3, 43.7, sectors, 7.902,17.608,11.118,0,7.072
Lap 4, 42.975, sectors, 7.637,17.406,10.983,0,6.949
Lap 5, 43.054, sectors, 7.703,17.209,11.265,0,6.877
Lap 6, 42.828, sectors, 7.616,17.382,10.924,0,6.906
Lap 7, 42.901, sectors, 7.581,17.408,11.042,0,6.870
Lap 8, 42.961, sectors, 7.661,17.363,11.043,0,6.894
Lap 9, 43.165, sectors, 7.798,17.44,10.939,0,6.988
Lap 10, 42.76, sectors, 7.546,17.404,10.906,0,6.904
Lap 11, 42.78, sectors, 7.648,17.319,10.929,0,6.884
Lap 12, 44.157, sectors, 7.573,18.269,11.467,0,6.848
Lap 13, 42.639, sectors, 7.519,17.206,11.117,0,6.797
Lap 14, 42.879, sectors, 7.6,17.398,11.129,0,6.752
Incomplete lap, 66.218, sectors, 7.503,17.203,11.305,0,30.207

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
6093,2026-05-29T18:48:15.100Z,50.3733219,30.4644533,177.8,15.28,-0.180,-0.092,0.809,14,48.48
6094,2026-05-29T18:48:15.200Z,50.3733303,30.4644698,177.8,15.06,-0.018,-0.103,0.671,14,51.12
6095,2026-05-29T18:48:15.300Z,50.3733390,30.4644867,177.8,15.39,-0.049,-0.082,0.648,14,51.40
6096,2026-05-29T18:48:15.400Z,50.3733470,30.4645041,177.8,15.28,-0.284,-0.196,0.908,14,54.09
6097,2026-05-29T18:48:15.500Z,50.3733545,30.4645221,177.8,15.23,-0.419,-0.290,1.113,14,56.65
6098,2026-05-29T18:48:15.600Z,50.3733618,30.4645405,177.8,15.33,-0.136,-0.238,0.983,14,58.06
6099,2026-05-29T18:48:15.700Z,50.3733684,30.4645595,177.9,15.41,-0.006,-0.276,0.843,14,60.99
6100,2026-05-29T18:48:15.800Z,50.3733743,30.4645787,177.9,15.27,-0.149,-0.534,0.868,14,64.16
6101,2026-05-29T18:48:15.900Z,50.3733796,30.4645988,177.9,15.49,-0.173,-0.583,0.997,14,67.03
6102,2026-05-29T18:48:16.000Z,50.3733838,30.4646189,177.9,15.17,0.196,-0.422,0.712,14,71.00
6103,2026-05-29T18:48:16.100Z,50.3733870,30.4646396,177.9,15.14,0.383,-0.463,0.556,14,75.70
6104,2026-05-29T18:48:16.200Z,50.3733896,30.4646607,177.9,15.31,0.144,-0.567,0.792,14,78.47
6105,2026-05-29T18:48:16.300Z,50.3733914,30.4646815,178.0,15.10,0.431,-0.363,0.828,14,81.86
6106,2026-05-29T18:48:16.400Z,50.3733918,30.4647026,178.0,15.08,0.912,-0.276,0.487,14,87.06
6107,2026-05-29T18:48:16.500Z,50.3733918,30.4647239,177.9,15.05,0.733,-0.315,0.464,14,89.54
6108,2026-05-29T18:48:16.600Z,50.3733910,30.4647445,178.0,14.79,0.352,-0.480,0.728,14,92.96
6109,2026-05-29T18:48:16.700Z,50.3733886,30.4647655,178.0,15.21,0.517,-0.412,0.554,14,99.01
6110,2026-05-29T18:48:16.800Z,50.3733862,30.4647856,178.1,14.58,0.353,-0.540,0.644,14,100.17
6111,2026-05-29T18:48:16.900Z,50.3733822,30.4648056,178.0,14.91,-0.021,-0.716,0.913,14,106.30
6112,2026-05-29T18:48:17.000Z,50.3733780,30.4648253,178.0,14.78,-0.209,-0.936,1.150,14,107.87
6113,2026-05-29T18:48:17.100Z,50.3733726,30.4648445,178.1,14.88,0.035,-0.677,0.942,14,112.91
6114,2026-05-29T18:48:17.200Z,50.3733669,30.4648632,178.0,14.77,-0.051,-0.769,1.066,14,115.13
6115,2026-05-29T18:48:17.300Z,50.3733605,30.4648816,178.0,14.87,0.067,-0.466,0.780,14,118.20
6116,2026-05-29T18:48:17.400Z,50.3733534,30.4648989,178.0,14.67,0.067,-0.466,0.780,14,122.22
6117,2026-05-29T18:48:17.500Z,50.3733456,30.4649160,178.0,14.95,0.208,-0.345,0.681,14,124.95
6118,2026-05-29T18:48:17.600Z,50.3733374,30.4649321,178.0,14.76,0.023,-0.516,0.988,14,128.29
6119,2026-05-29T18:48:17.700Z,50.3733283,30.4649474,178.0,14.74,0.001,-0.480,1.028,14,132.14
6120,2026-05-29T18:48:17.800Z,50.3733187,30.4649619,178.0,14.84,0.020,-0.571,0.968,14,135.41
6121,2026-05-29T18:48:17.900Z,50.3733089,30.4649756,178.0,14.70,0.078,-0.606,0.970,14,137.98
6122,2026-05-29T18:48:18.000Z,50.3732981,30.4649880,178.0,14.83,0.002,-0.669,1.181,14,142.74
6123,2026-05-29T18:48:18.100Z,50.3732873,30.4650000,178.0,14.79,0.024,-0.642,1.124,14,144.62
6124,2026-05-29T18:48:18.200Z,50.3732757,30.4650100,178.0,14.67,0.078,-0.689,1.125,14,150.17
6125,2026-05-29T18:48:18.300Z,50.3732637,30.4650191,178.0,14.70,0.107,-0.644,1.316,14,153.61
6126,2026-05-29T18:48:18.400Z,50.3732516,30.4650263,178.0,14.42,-0.011,-0.775,1.299,14,158.60
6127,2026-05-29T18:48:18.500Z,50.3732391,30.4650331,178.0,14.62,0.041,-0.689,1.032,14,160.71
6128,2026-05-29T18:48:18.600Z,50.3732264,30.4650380,178.0,14.53,0.012,-0.571,0.661,0,165.65
6129,2026-05-29T18:48:18.700Z,50.3732136,30.4650419,178.0,14.49,0.104,-0.475,0.481,0,168.53
6130,2026-05-29T18:48:18.800Z,50.3732006,30.4650438,178.0,14.49,0.079,-0.416,0.616,0,174.09
6131,2026-05-29T18:48:18.900Z,50.3731876,30.4650444,177.9,14.51,-0.139,-0.561,0.819,0,177.76
6132,2026-05-29T18:48:19.000Z,50.3731750,30.4650440,178.0,14.07,-0.211,-0.631,1.070,0,180.84
6133,2026-05-29T18:48:19.100Z,50.3731624,30.4650414,178.0,14.10,-0.225,-0.757,1.020,0,186.84
6134,2026-05-29T18:48:19.200Z,50.3731504,30.4650378,177.9,13.71,-0.458,-0.842,1.030,0,190.59
6135,2026-05-29T18:48:19.300Z,50.3731390,30.4650335,177.9,13.23,-0.644,-1.049,0.846,0,193.39
6136,2026-05-29T18:48:19.400Z,50.3731289,30.4650273,177.9,12.33,-0.501,-0.735,0.598,0,200.47
6137,2026-05-29T18:48:19.500Z,50.3731190,30.4650208,178.0,11.96,-0.235,-0.523,0.388,0,202.00
6138,2026-05-29T18:48:19.600Z,50.3731097,30.4650137,177.9,11.62,-0.480,-0.219,0.577,0,205.85
6139,2026-05-29T18:48:19.700Z,50.3731007,30.4650054,177.9,11.61,-0.424,0.107,0.659,0,210.43
6140,2026-05-29T18:48:19.800Z,50.3730933,30.4649957,177.9,10.89,-0.187,0.510,0.631,0,217.58
6141,2026-05-29T18:48:19.900Z,50.3730857,30.4649852,178.0,11.17,-0.126,0.519,0.598,0,220.61
6142,2026-05-29T18:48:20.000Z,50.3730792,30.4649747,177.9,10.59,-0.190,0.599,0.638,0,224.42
6143,2026-05-29T18:48:20.100Z,50.3730740,30.4649636,178.0,9.93,0.074,0.418,0.588,0,231.94
6144,2026-05-29T18:48:20.200Z,50.3730691,30.4649521,177.9,9.86,0.226,0.107,0.724,0,234.88
6145,2026-05-29T18:48:20.300Z,50.3730656,30.4649403,177.9,9.39,0.201,-0.018,0.782,0,243.49
6146,2026-05-29T18:48:20.400Z,50.3730626,30.4649285,177.9,9.12,0.035,-0.446,0.988,0,247.69
6147,2026-05-29T18:48:20.500Z,50.3730618,30.4649171,177.9,8.36,-0.017,-0.611,1.080,0,260.57
6148,2026-05-29T18:48:20.600Z,50.3730605,30.4649057,177.8,8.32,-0.201,-0.647,1.309,0,260.50
6149,2026-05-29T18:48:20.700Z,50.3730605,30.4648947,177.7,8.05,-0.302,-0.482,1.228,0,268.04
6150,2026-05-29T18:48:20.800Z,50.3730614,30.4648831,177.7,8.22,-0.346,-0.536,1.401,0,275.73
6151,2026-05-29T18:48:20.900Z,50.3730631,30.4648733,177.7,7.46,-0.006,-0.159,1.305,0,280.66
6152,2026-05-29T18:48:21.000Z,50.3730656,30.4648632,177.7,7.49,-0.022,-0.243,1.419,0,287.25
6153,2026-05-29T18:48:21.100Z,50.3730693,30.4648550,177.6,7.14,-0.077,-0.133,1.277,0,298.34
6154,2026-05-29T18:48:21.200Z,50.3730736,30.4648472,177.7,7.06,-0.048,-0.420,1.168,0,306.96
6155,2026-05-29T18:48:21.300Z,50.3730788,30.4648414,177.7,6.93,0.001,-0.286,1.071,0,319.39
6156,2026-05-29T18:48:21.400Z,50.3730845,30.4648357,177.7,7.32,-0.237,-0.607,1.263,0,325.17
6157,2026-05-29T18:48:21.500Z,50.3730905,30.4648317,177.7,7.07,-0.285,-0.327,1.141,0,333.56
6158,2026-05-29T18:48:21.600Z,50.3730971,30.4648282,177.7,7.55,-0.274,-0.639,1.316,0,339.43
6159,2026-05-29T18:48:21.700Z,50.3731038,30.4648268,177.7,7.37,-0.175,-0.329,1.321,0,349.83
6160,2026-05-29T18:48:21.800Z,50.3731107,30.4648254,177.8,7.60,-0.003,-0.567,1.165,0,352.62
6161,2026-05-29T18:48:21.900Z,50.3731178,30.4648257,177.7,7.81,0.070,-0.374,1.028,0,0.17
6162,2026-05-29T18:48:22.000Z,50.3731248,30.4648271,177.7,7.82,0.224,-0.412,1.018,0,6.09
6163,2026-05-29T18:48:22.100Z,50.3731322,30.4648289,177.7,8.16,0.265,-0.291,0.810,0,9.17
6164,2026-05-29T18:48:22.200Z,50.3731396,30.4648315,177.7,8.35,0.083,-0.365,0.934,0,12.27
6165,2026-05-29T18:48:22.300Z,50.3731471,30.4648348,177.7,8.61,-0.039,-0.192,1.010,0,15.22
6166,2026-05-29T18:48:22.400Z,50.3731546,30.4648384,177.7,8.67,-0.141,-0.150,1.015,0,16.78
6167,2026-05-29T18:48:22.500Z,50.3731624,30.4648419,177.8,8.93,-0.136,-0.124,0.985,0,16.35
6168,2026-05-29T18:48:22.600Z,50.3731703,30.4648454,177.7,9.17,-0.085,0.024,1.025,0,15.65
6169,2026-05-29T18:48:22.700Z,50.3731785,30.4648483,177.8,9.22,-0.043,0.125,0.871,0,13.04
6170,2026-05-29T18:48:22.800Z,50.3731867,30.4648504,177.7,9.34,-0.122,0.189,0.920,0,9.35
6171,2026-05-29T18:48:22.900Z,50.3731952,30.4648521,177.7,9.50,-0.093,0.401,0.945,0,7.38
6172,2026-05-29T18:48:23.000Z,50.3732037,30.4648516,177.7,9.49,-0.183,0.534,0.986,0,358.58
6173,2026-05-29T18:48:23.100Z,50.3732124,30.4648503,177.7,9.68,-0.233,0.636,0.988,0,355.07
6174,2026-05-29T18:48:23.200Z,50.3732206,30.4648474,177.7,9.40,-0.210,0.739,0.921,0,348.09
6175,2026-05-29T18:48:23.300Z,50.3732289,30.4648431,177.8,9.74,-0.203,0.857,0.860,0,342.49
6176,2026-05-29T18:48:23.400Z,50.3732365,30.4648374,177.7,9.53,-0.188,0.814,0.770,0,335.01
6177,2026-05-29T18:48:23.500Z,50.3732437,30.4648304,177.7,9.55,-0.230,0.920,0.778,0,328.76
6178,2026-05-29T18:48:23.600Z,50.3732502,30.4648225,177.7,9.22,-0.283,0.920,0.784,0,322.88
6179,2026-05-29T18:48:23.700Z,50.3732559,30.4648132,177.7,9.18,-0.320,0.964,0.899,0,314.96
6180,2026-05-29T18:48:23.800Z,50.3732612,30.4648033,177.7,9.17,-0.352,0.912,0.974,0,310.78
6181,2026-05-29T18:48:23.900Z,50.3732656,30.4647925,177.7,9.04,-0.325,1.084,0.993,0,303.30
6182,2026-05-29T18:48:24.000Z,50.3732690,30.4647807,177.7,9.21,-0.178,0.988,0.927,0,295.51
6183,2026-05-29T18:48:24.100Z,50.3732714,30.4647688,177.7,8.76,-0.144,1.109,0.827,0,288.79
6184,2026-05-29T18:48:24.200Z,50.3732731,30.4647559,177.6,9.40,-0.071,1.129,0.836,0,282.61
6185,2026-05-29T18:48:24.300Z,50.3732738,30.4647437,177.7,8.67,0.010,1.157,0.870,0,276.03
6186,2026-05-29T18:48:24.400Z,50.3732733,30.4647309,177.6,9.16,0.042,1.100,0.845,0,268.07
6187,2026-05-29T18:48:24.500Z,50.3732721,30.4647180,177.6,9.14,-0.081,1.033,0.839,0,262.36
6188,2026-05-29T18:48:24.600Z,50.3732701,30.4647058,177.6,8.97,-0.086,1.039,0.941,0,256.31
6189,2026-05-29T18:48:24.700Z,50.3732666,30.4646937,177.6,9.26,-0.184,0.921,0.988,0,246.98
6190,2026-05-29T18:48:24.800Z,50.3732632,30.4646811,177.6,9.60,-0.161,0.795,0.828,0,246.76
6191,2026-05-29T18:48:24.900Z,50.3732586,30.4646702,177.6,9.25,-0.228,0.822,0.789,0,237.60
6192,2026-05-29T18:48:25.000Z,50.3732534,30.4646589,177.6,9.84,-0.233,0.800,0.823,0,235.18
6193,2026-05-29T18:48:25.100Z,50.3732480,30.4646483,177.6,9.66,-0.175,0.666,0.886,0,231.49
6194,2026-05-29T18:48:25.200Z,50.3732417,30.4646379,177.6,10.02,-0.146,0.593,0.753,0,227.00
6195,2026-05-29T18:48:25.300Z,50.3732352,30.4646282,177.6,9.98,-0.225,0.469,0.887,0,223.38
6196,2026-05-29T18:48:25.400Z,50.3732280,30.4646188,177.6,10.34,-0.256,0.457,0.820,0,220.66
6197,2026-05-29T18:48:25.500Z,50.3732206,30.4646101,177.6,10.31,-0.323,0.471,0.731,0,216.95
6198,2026-05-29T18:48:25.600Z,50.3732128,30.4646013,177.6,10.65,-0.196,0.437,0.721,0,215.87
6199,2026-05-29T18:48:25.700Z,50.3732049,30.4645925,177.5,10.77,-0.262,0.374,0.837,0,215.79
6200,2026-05-29T18:48:25.800Z,50.3731969,30.4645837,177.6,10.88,-0.295,0.322,0.928,0,214.79
6201,2026-05-29T18:48:25.900Z,50.3731887,30.4645745,177.6,11.12,-0.063,0.191,0.913,0,215.37
6202,2026-05-29T18:48:26.000Z,50.3731804,30.4645654,177.6,11.25,-0.118,0.057,0.941,0,215.09
6203,2026-05-29T18:48:26.100Z,50.3731719,30.4645562,177.6,11.41,-0.274,0.023,1.071,0,214.87
6204,2026-05-29T18:48:26.200Z,50.3731635,30.4645467,177.6,11.49,-0.009,0.010,0.975,0,215.81
6205,2026-05-29T18:48:26.300Z,50.3731550,30.4645370,177.6,11.76,0.021,0.033,0.727,0,215.74
6206,2026-05-29T18:48:26.400Z,50.3731463,30.4645275,177.6,11.78,-0.141,0.172,0.679,0,215.16
6207,2026-05-29T18:48:26.500Z,50.3731375,30.4645178,177.6,11.99,-0.006,0.303,0.376,0,214.98
6208,2026-05-29T18:48:26.600Z,50.3731285,30.4645083,177.6,12.07,0.048,0.406,0.045,0,213.85
6209,2026-05-29T18:48:26.700Z,50.3731192,30.4644989,177.6,12.26,-0.054,0.510,-0.203,0,213.09
6210,2026-05-29T18:48:26.800Z,50.3731098,30.4644898,177.7,12.29,0.039,0.685,-0.295,0,211.57
6211,2026-05-29T18:48:26.900Z,50.3730999,30.4644812,177.7,12.46,0.005,0.583,-0.384,0,209.25
6212,2026-05-29T18:48:27.000Z,50.3730899,30.4644732,177.7,12.58,-0.126,0.460,-0.208,0,207.38
6213,2026-05-29T18:48:27.100Z,50.3730794,30.4644661,177.7,12.62,-0.062,0.390,-0.077,0,204.02
6214,2026-05-29T18:48:27.200Z,50.3730688,30.4644604,177.7,12.47,-0.012,0.285,0.064,0,199.36
6215,2026-05-29T18:48:27.300Z,50.3730579,30.4644558,177.7,12.53,-0.070,0.158,0.188,0,195.25
6216,2026-05-29T18:48:27.400Z,50.3730464,30.4644520,177.6,13.03,-0.106,0.243,0.304,0,192.60
6217,2026-05-29T18:48:27.500Z,50.3730356,30.4644496,177.7,12.25,0.165,0.493,0.279,0,188.29
6218,2026-05-29T18:48:27.600Z,50.3730240,30.4644496,177.6,12.82,0.113,0.517,0.329,0,180.75
6219,2026-05-29T18:48:27.700Z,50.3730126,30.4644494,177.6,12.66,0.128,0.808,0.328,0,180.43
6220,2026-05-29T18:48:27.800Z,50.3730015,30.4644522,177.7,12.62,0.053,0.893,0.355,0,171.77
6221,2026-05-29T18:48:27.900Z,50.3729903,30.4644559,177.6,12.68,0.173,1.079,0.262,0,168.37
6222,2026-05-29T18:48:28.000Z,50.3729795,30.4644609,177.6,12.58,0.133,1.110,0.318,0,163.99
6223,2026-05-29T18:48:28.100Z,50.3729689,30.4644677,177.6,12.76,0.217,1.449,0.231,0,158.41
6224,2026-05-29T18:48:28.200Z,50.3729589,30.4644757,177.6,12.60,-0.156,1.358,0.375,0,153.70
6225,2026-05-29T18:48:28.300Z,50.3729494,30.4644845,177.7,12.38,-0.041,1.541,0.300,0,149.66
6226,2026-05-29T18:48:28.400Z,50.3729404,30.4644946,177.9,12.47,0.022,1.455,0.357,0,143.88
6227,2026-05-29T18:48:28.500Z,50.3729316,30.4645054,177.9,12.45,-0.323,1.228,0.423,0,142.01
6228,2026-05-29T18:48:28.600Z,50.3729231,30.4645172,177.9,12.61,-0.385,1.113,0.476,0,138.57
6229,2026-05-29T18:48:28.700Z,50.3729151,30.4645307,177.9,13.11,-0.038,1.024,0.163,0,133.60
6230,2026-05-29T18:48:28.800Z,50.3729072,30.4645436,177.9,12.72,-0.107,0.902,0.200,0,133.59
6231,2026-05-29T18:48:28.900Z,50.3728998,30.4645578,177.9,13.00,-0.341,0.683,0.318,0,129.62
6232,2026-05-29T18:48:29.000Z,50.3728923,30.4645721,177.9,13.23,-0.076,0.660,0.184,0,129.19
6233,2026-05-29T18:48:29.100Z,50.3728850,30.4645867,177.9,13.15,0.031,0.371,0.314,0,128.41
6234,2026-05-29T18:48:29.200Z,50.3728776,30.4646013,178.0,13.28,-0.078,0.330,0.683,0,128.62
6235,2026-05-29T18:48:29.300Z,50.3728701,30.4646159,178.0,13.33,0.035,0.141,0.907,0,128.50
6236,2026-05-29T18:48:29.400Z,50.3728625,30.4646308,178.0,13.52,0.084,0.229,0.858,0,128.52
6237,2026-05-29T18:48:29.500Z,50.3728550,30.4646459,178.0,13.66,-0.063,0.155,1.116,0,127.90
6238,2026-05-29T18:48:29.600Z,50.3728479,30.4646610,178.0,13.40,-0.100,0.182,1.056,0,126.74
6239,2026-05-29T18:48:29.700Z,50.3728403,30.4646766,178.0,13.80,-0.219,0.232,0.912,0,126.95
6240,2026-05-29T18:48:29.800Z,50.3728331,30.4646921,178.0,13.62,-0.220,0.438,0.747,0,126.36
6241,2026-05-29T18:48:29.900Z,50.3728257,30.4647080,178.1,13.96,-0.235,0.303,0.767,0,126.23
6242,2026-05-29T18:48:30.000Z,50.3728181,30.4647233,178.1,13.76,0.020,0.579,0.450,0,126.83
6243,2026-05-29T18:48:30.100Z,50.3728104,30.4647384,178.1,13.73,-0.087,0.764,0.489,0,127.46
6244,2026-05-29T18:48:30.200Z,50.3728048,30.4647552,178.1,13.48,0.111,0.593,0.433,0,124.56
6245,2026-05-29T18:48:30.300Z,50.3728019,30.4647712,178.1,12.26,0.064,0.813,0.387,0,119.54
6246,2026-05-29T18:48:30.400Z,50.3728027,30.4647914,178.1,12.24,0.075,0.851,0.300,0,109.17
6247,2026-05-29T18:48:30.500Z,50.3728014,30.4648098,178.2,12.18,-0.195,0.788,0.311,0,104.85
6248,2026-05-29T18:48:30.600Z,50.3728011,30.4648271,178.2,11.74,-0.168,0.813,0.309,0,99.45
6249,2026-05-29T18:48:30.700Z,50.3728026,30.4648432,178.2,11.20,-0.223,0.827,0.292,0,91.64
6250,2026-05-29T18:48:30.800Z,50.3728025,30.4648584,178.2,11.20,-0.432,0.504,0.450,0,91.05
6251,2026-05-29T18:48:30.900Z,50.3728044,30.4648727,178.2,10.49,-0.209,0.722,0.364,0,84.08
6252,2026-05-29T18:48:31.000Z,50.3728073,30.4648869,178.3,10.54,-0.104,0.833,0.542,0,77.64
6253,2026-05-29T18:48:31.100Z,50.3728108,30.4648987,178.2,9.59,-0.162,0.757,0.511,0,70.07
6254,2026-05-29T18:48:31.200Z,50.3728155,30.4649094,178.1,9.34,-0.186,1.131,0.608,0,61.24
6255,2026-05-29T18:48:31.300Z,50.3728209,30.4649194,178.1,9.28,-0.025,1.142,0.548,0,53.81
6256,2026-05-29T18:48:31.400Z,50.3728265,30.4649283,178.1,8.84,-0.205,1.250,0.705,0,46.37
6257,2026-05-29T18:48:31.500Z,50.3728331,30.4649356,178.1,8.91,-0.319,1.202,0.705,0,37.53
6258,2026-05-29T18:48:31.600Z,50.3728398,30.4649414,178.0,8.58,-0.353,1.364,0.745,0,30.33
6259,2026-05-29T18:48:31.700Z,50.3728468,30.4649462,178.0,8.58,-0.366,1.200,0.780,0,24.81
6260,2026-05-29T18:48:31.800Z,50.3728544,30.4649505,178.0,8.80,-0.462,1.176,0.814,0,20.05
6261,2026-05-29T18:48:31.900Z,50.3728620,30.4649524,178.0,8.67,-0.434,1.188,0.823,0,10.50
6262,2026-05-29T18:48:32.000Z,50.3728697,30.4649527,178.0,8.66,-0.354,1.232,0.805,0,2.68
6263,2026-05-29T18:48:32.100Z,50.3728772,30.4649522,178.0,8.52,-0.261,1.085,0.800,0,359.17
6264,2026-05-29T18:48:32.200Z,50.3728850,30.4649503,178.0,8.77,-0.349,1.321,0.797,0,351.70
6265,2026-05-29T18:48:32.300Z,50.3728924,30.4649462,178.0,8.87,-0.349,1.321,0.797,0,343.20
6266,2026-05-29T18:48:32.400Z,50.3728996,30.4649420,177.9,8.72,-0.413,1.187,0.717,0,340.34
6267,2026-05-29T18:48:32.500Z,50.3729056,30.4649350,177.9,8.62,-0.509,1.219,0.796,0,328.54
6268,2026-05-29T18:48:32.600Z,50.3729116,30.4649275,177.9,8.65,-0.508,1.046,0.761,0,323.96
6269,2026-05-29T18:48:32.700Z,50.3729172,30.4649198,177.9,8.28,-0.463,0.845,0.732,0,320.25
6270,2026-05-29T18:48:32.800Z,50.3729223,30.4649108,177.9,8.57,-0.412,1.070,0.908,0,313.83
6271,2026-05-29T18:48:32.900Z,50.3729250,30.4648994,178.0,8.44,-0.596,0.711,1.067,0,295.66
6272,2026-05-29T18:48:33.000Z,50.3729290,30.4648887,178.1,8.80,-0.794,0.712,1.192,0,299.94
6273,2026-05-29T18:48:33.100Z,50.3729314,30.4648785,178.2,7.90,-0.600,0.968,1.104,0,292.71
6274,2026-05-29T18:48:33.200Z,50.3729325,30.4648676,178.3,7.72,-0.503,0.933,1.144,0,281.63
6275,2026-05-29T18:48:33.300Z,50.3729337,30.4648568,178.4,7.84,-0.432,0.944,1.001,0,280.23
6276,2026-05-29T18:48:33.400Z,50.3729328,30.4648458,178.5,7.74,-0.355,1.052,1.014,0,266.47
6277,2026-05-29T18:48:33.500Z,50.3729321,30.4648349,178.6,7.67,-0.063,1.048,0.832,0,264.23
6278,2026-05-29T18:48:33.600Z,50.3729303,30.4648239,178.8,7.89,-0.159,0.967,0.890,0,257.52
6279,2026-05-29T18:48:33.700Z,50.3729277,30.4648140,178.9,7.66,-0.127,1.086,0.888,0,249.48
6280,2026-05-29T18:48:33.800Z,50.3729243,30.4648045,179.1,7.57,-0.064,0.792,0.833,0,242.23
6281,2026-05-29T18:48:33.900Z,50.3729205,30.4647948,179.1,8.05,-0.132,0.833,0.819,0,238.77
6282,2026-05-29T18:48:34.000Z,50.3729160,30.4647866,179.3,7.55,-0.180,0.749,0.916,0,230.58
6283,2026-05-29T18:48:34.100Z,50.3729112,30.4647784,179.4,7.86,-0.089,0.641,0.909,0,227.51
6284,2026-05-29T18:48:34.200Z,50.3729058,30.4647706,179.5,8.08,-0.211,0.521,0.934,0,222.69
6285,2026-05-29T18:48:34.300Z,50.3729003,30.4647637,179.7,7.79,-0.103,0.565,0.952,0,218.28
6286,2026-05-29T18:48:34.400Z,50.3728944,30.4647570,179.8,8.11,0.129,0.560,0.867,0,215.77
6287,2026-05-29T18:48:34.500Z,50.3728884,30.4647506,180.0,8.08,0.207,0.524,0.787,0,213.88
6288,2026-05-29T18:48:34.600Z,50.3728822,30.4647442,180.1,8.38,-0.080,0.375,0.943,0,212.95
6289,2026-05-29T18:48:34.700Z,50.3728761,30.4647377,180.3,8.25,-0.008,0.304,0.907,0,213.67
6290,2026-05-29T18:48:34.800Z,50.3728697,30.4647311,180.3,8.53,-0.088,0.273,0.867,0,213.48
6291,2026-05-29T18:48:34.900Z,50.3728632,30.4647243,180.4,8.70,-0.066,0.108,0.820,0,214.16
6292,2026-05-29T18:48:35.000Z,50.3728568,30.4647172,180.5,8.78,-0.015,0.038,0.788,0,215.10
6293,2026-05-29T18:48:35.100Z,50.3728502,30.4647097,180.5,9.06,0.228,0.034,0.612,0,216.23
6294,2026-05-29T18:48:35.200Z,50.3728435,30.4647020,180.6,9.26,0.067,0.009,0.632,0,216.25
6295,2026-05-29T18:48:35.300Z,50.3728370,30.4646941,180.6,9.21,0.044,-0.072,0.697,0,218.05
6296,2026-05-29T18:48:35.400Z,50.3728304,30.4646858,180.6,9.48,-0.037,-0.011,0.812,0,218.89
6297,2026-05-29T18:48:35.500Z,50.3728236,30.4646773,180.6,9.70,-0.108,0.056,0.797,0,218.80
6298,2026-05-29T18:48:35.600Z,50.3728168,30.4646684,180.6,9.89,-0.051,0.124,0.759,0,219.70
6299,2026-05-29T18:48:35.700Z,50.3728099,30.4646594,180.5,10.03,0.028,0.108,0.754,0,219.92
6300,2026-05-29T18:48:35.800Z,50.3728029,30.4646503,180.5,10.09,-0.158,0.107,0.759,0,220.25
6301,2026-05-29T18:48:35.900Z,50.3727956,30.4646404,180.3,10.67,-0.061,0.121,0.613,0,222.22
6302,2026-05-29T18:48:36.000Z,50.3727885,30.4646300,180.2,10.84,0.034,0.142,0.638,0,223.63
6303,2026-05-29T18:48:36.100Z,50.3727813,30.4646197,180.1,10.94,-0.133,0.065,0.794,0,223.45
6304,2026-05-29T18:48:36.200Z,50.3727741,30.4646086,179.9,11.27,-0.222,0.056,0.798,0,225.71
6305,2026-05-29T18:48:36.300Z,50.3727670,30.4645974,179.8,11.30,-0.226,0.096,0.853,0,226.16
6306,2026-05-29T18:48:36.400Z,50.3727599,30.4645856,179.6,11.52,-0.280,0.133,0.877,0,227.54
6307,2026-05-29T18:48:36.500Z,50.3727527,30.4645728,179.5,11.94,-0.322,-0.021,0.821,0,228.48
6308,2026-05-29T18:48:36.600Z,50.3727458,30.4645606,179.3,11.80,-0.140,0.023,0.697,0,229.19
6309,2026-05-29T18:48:36.700Z,50.3727388,30.4645477,179.2,11.97,-0.039,0.023,0.716,0,230.46
6310,2026-05-29T18:48:36.800Z,50.3727324,30.4645331,179.0,12.58,-0.008,-0.090,0.701,0,235.50
6311,2026-05-29T18:48:36.900Z,50.3727271,30.4645188,178.8,11.96,-0.186,-0.396,0.839,0,239.88
6312,2026-05-29T18:48:37.000Z,50.3727233,30.4645053,178.6,10.99,-0.243,-0.417,0.764,0,246.07
6313,2026-05-29T18:48:37.100Z,50.3727188,30.4644901,178.5,11.82,-0.272,-0.251,0.786,0,245.91
6314,2026-05-29T18:48:37.200Z,50.3727159,30.4644756,178.4,10.93,-0.196,-0.106,0.724,0,251.94
6315,2026-05-29T18:48:37.300Z,50.3727133,30.4644608,178.4,10.87,-0.018,0.059,0.667,0,254.45
6316,2026-05-29T18:48:37.400Z,50.3727126,30.4644465,178.3,10.14,0.211,0.257,0.625,0,262.53
