Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T19:06:25+00:00
Date,29/05/2026
Time,07/06/25
Session Index,4
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,43.125
Incomplete lap, 5.123, sectors, 0,0,0,0,5.123
Lap 1, 45.523, sectors, 8.885,18.257,11.461,0,6.920
Lap 2, 43.743, sectors, 7.669,17.886,11.248,0,6.940
Lap 3, 43.64, sectors, 7.66,17.735,11.278,0,6.967
Lap 4, 43.548, sectors, 7.699,17.765,11.101,0,6.983
Lap 5, 44.499, sectors, 7.697,18.016,11.84,0,6.946
Lap 6, 43.436, sectors, 7.765,17.753,11.017,0,6.901
Lap 7, 43.737, sectors, 7.607,18.084,11.234,0,6.812
Lap 8, 43.168, sectors, 7.63,17.63,11.147,0,6.761
Lap 9, 43.472, sectors, 7.896,17.585,11.229,0,6.762
Lap 10, 43.568, sectors, 7.666,17.91,11.289,0,6.703
Lap 11, 43.441, sectors, 7.645,17.727,11.404,0,6.665
Lap 12, 43.125, sectors, 7.523,17.612,11.272,0,6.718
Lap 13, 43.472, sectors, 7.708,17.721,11.226,0,6.817
Lap 14, 43.373, sectors, 7.618,17.605,11.487,0,6.663
Incomplete lap, 63.932, sectors, 10.109,19.747,11.141,0,22.935

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
230,2026-05-29T19:06:48.100Z,50.3728906,30.4647420,184.4,8.12,0.133,0.374,0.940,1,220.31
231,2026-05-29T19:06:48.200Z,50.3728849,30.4647349,184.5,8.12,0.197,0.237,0.815,1,218.57
232,2026-05-29T19:06:48.300Z,50.3728794,30.4647274,184.6,8.23,0.157,0.193,0.800,1,220.78
233,2026-05-29T19:06:48.400Z,50.3728736,30.4647202,184.7,8.25,0.144,0.128,0.938,1,218.54
234,2026-05-29T19:06:48.500Z,50.3728677,30.4647130,184.8,8.38,0.180,0.161,0.910,1,217.85
235,2026-05-29T19:06:48.600Z,50.3728617,30.4647055,184.9,8.58,0.237,0.130,0.827,1,218.67
236,2026-05-29T19:06:48.700Z,50.3728557,30.4646981,185.0,8.59,0.137,0.155,0.987,1,218.20
237,2026-05-29T19:06:48.800Z,50.3728495,30.4646902,185.0,8.87,0.185,0.117,0.996,1,219.30
238,2026-05-29T19:06:48.900Z,50.3728433,30.4646821,185.0,9.08,0.156,0.110,0.932,1,219.72
239,2026-05-29T19:06:49.000Z,50.3728373,30.4646740,185.1,8.92,0.258,0.119,0.883,1,220.83
240,2026-05-29T19:06:49.100Z,50.3728310,30.4646656,185.1,9.16,0.288,0.051,0.882,1,221.62
241,2026-05-29T19:06:49.200Z,50.3728239,30.4646569,185.1,9.83,0.344,0.106,0.706,1,219.46
242,2026-05-29T19:06:49.300Z,50.3728172,30.4646483,185.0,9.71,0.298,0.115,0.582,1,219.73
243,2026-05-29T19:06:49.400Z,50.3728103,30.4646392,184.9,9.85,0.342,0.092,0.561,1,222.05
244,2026-05-29T19:06:49.500Z,50.3728031,30.4646297,184.8,10.29,0.099,0.020,0.646,1,222.12
245,2026-05-29T19:06:49.600Z,50.3727960,30.4646201,184.6,10.24,0.070,0.022,0.455,1,222.94
246,2026-05-29T19:06:49.700Z,50.3727890,30.4646093,184.5,10.77,0.109,-0.049,0.504,1,225.44
247,2026-05-29T19:06:49.800Z,50.3727818,30.4645992,184.4,10.65,-0.102,-0.107,0.709,1,224.08
248,2026-05-29T19:06:49.900Z,50.3727743,30.4645881,184.1,11.19,-0.292,-0.172,0.862,1,225.65
249,2026-05-29T19:06:50.000Z,50.3727673,30.4645767,184.0,11.28,-0.177,-0.221,0.847,1,226.72
250,2026-05-29T19:06:50.100Z,50.3727600,30.4645648,183.8,11.56,-0.341,-0.174,0.898,1,227.93
251,2026-05-29T19:06:50.200Z,50.3727530,30.4645521,183.7,11.88,-0.334,-0.165,0.701,1,230.09
252,2026-05-29T19:06:50.300Z,50.3727460,30.4645388,183.5,12.25,-0.054,-0.168,0.476,1,230.85
253,2026-05-29T19:06:50.400Z,50.3727393,30.4645255,183.4,12.07,0.029,-0.219,0.550,1,232.36
254,2026-05-29T19:06:50.500Z,50.3727329,30.4645123,183.2,11.84,0.037,-0.178,0.560,1,233.63
255,2026-05-29T19:06:50.600Z,50.3727268,30.4644987,183.1,11.85,0.049,-0.264,0.790,1,235.43
256,2026-05-29T19:06:50.700Z,50.3727219,30.4644850,182.9,11.32,-0.092,-0.376,1.088,1,240.22
257,2026-05-29T19:06:50.800Z,50.3727177,30.4644716,182.9,10.79,-0.203,-0.503,1.357,1,242.17
258,2026-05-29T19:06:50.900Z,50.3727146,30.4644579,182.8,10.46,-0.160,-0.451,1.256,1,248.85
259,2026-05-29T19:06:51.000Z,50.3727122,30.4644446,182.8,9.90,-0.159,-0.536,1.469,1,252.12
260,2026-05-29T19:06:51.100Z,50.3727112,30.4644322,182.8,9.07,-0.140,-0.564,1.359,1,258.29
261,2026-05-29T19:06:51.200Z,50.3727103,30.4644194,182.8,9.17,0.018,-0.524,1.473,1,261.80
262,2026-05-29T19:06:51.300Z,50.3727105,30.4644076,182.8,8.42,0.243,-0.532,1.229,1,267.32
263,2026-05-29T19:06:51.400Z,50.3727112,30.4643959,182.8,8.43,0.243,-0.532,1.229,1,272.79
264,2026-05-29T19:06:51.500Z,50.3727132,30.4643853,182.8,7.86,0.183,-0.604,0.916,1,282.47
265,2026-05-29T19:06:51.600Z,50.3727155,30.4643754,182.7,7.56,0.108,-0.693,0.905,1,287.46
266,2026-05-29T19:06:51.700Z,50.3727190,30.4643661,182.7,7.49,-0.047,-1.037,0.664,1,295.47
267,2026-05-29T19:06:51.800Z,50.3727226,30.4643575,182.7,7.36,-0.047,-1.037,0.664,1,301.51
268,2026-05-29T19:06:51.900Z,50.3727274,30.4643505,182.6,7.22,-0.035,-1.072,0.639,1,312.97
269,2026-05-29T19:06:52.000Z,50.3727321,30.4643435,182.6,7.09,0.203,-1.072,0.681,1,314.38
270,2026-05-29T19:06:52.100Z,50.3727374,30.4643380,182.6,7.07,0.300,-1.082,0.688,1,324.48
271,2026-05-29T19:06:52.200Z,50.3727436,30.4643342,182.6,7.08,0.249,-1.165,0.815,1,335.13
272,2026-05-29T19:06:52.300Z,50.3727497,30.4643313,182.6,6.87,0.285,-1.048,0.826,1,341.62
273,2026-05-29T19:06:52.400Z,50.3727561,30.4643296,182.6,6.81,0.414,-0.988,0.898,1,348.11
274,2026-05-29T19:06:52.500Z,50.3727629,30.4643293,182.6,7.33,0.301,-0.860,0.865,1,355.94
275,2026-05-29T19:06:52.600Z,50.3727695,30.4643296,182.6,7.33,0.326,-0.835,1.007,1,0.58
276,2026-05-29T19:06:52.700Z,50.3727757,30.4643322,182.5,6.93,0.486,-0.580,0.943,1,12.48
277,2026-05-29T19:06:52.800Z,50.3727829,30.4643346,182.5,7.84,0.357,-0.531,0.982,1,11.51
278,2026-05-29T19:06:52.900Z,50.3727891,30.4643388,182.5,7.53,0.237,-0.484,0.980,1,21.06
279,2026-05-29T19:06:53.000Z,50.3727958,30.4643435,182.5,7.90,0.320,-0.432,1.085,1,23.62
280,2026-05-29T19:06:53.100Z,50.3728024,30.4643489,182.5,8.20,0.318,-0.225,1.079,1,27.08
281,2026-05-29T19:06:53.200Z,50.3728091,30.4643542,182.5,8.24,0.214,-0.222,1.130,1,26.40
282,2026-05-29T19:06:53.300Z,50.3728164,30.4643596,182.5,8.64,0.247,-0.114,1.172,1,25.28
283,2026-05-29T19:06:53.400Z,50.3728240,30.4643647,182.5,8.81,0.173,0.069,1.172,1,23.65
284,2026-05-29T19:06:53.500Z,50.3728314,30.4643691,182.4,8.88,0.095,0.140,1.084,1,20.03
285,2026-05-29T19:06:53.600Z,50.3728391,30.4643726,182.4,8.80,0.027,0.255,1.091,1,16.16
286,2026-05-29T19:06:53.700Z,50.3728467,30.4643750,182.4,8.75,-0.082,0.381,1.074,1,11.34
287,2026-05-29T19:06:53.800Z,50.3728544,30.4643760,182.4,8.60,-0.061,0.509,1.088,1,5.27
288,2026-05-29T19:06:53.900Z,50.3728619,30.4643756,182.3,8.42,-0.049,0.550,1.089,1,358.18
289,2026-05-29T19:06:54.000Z,50.3728693,30.4643740,182.3,8.21,-0.084,0.595,1.175,1,351.77
290,2026-05-29T19:06:54.100Z,50.3728764,30.4643713,182.3,8.12,-0.099,0.696,1.133,1,345.94
291,2026-05-29T19:06:54.200Z,50.3728828,30.4643668,182.3,7.79,-0.027,0.753,1.143,1,336.96
292,2026-05-29T19:06:54.300Z,50.3728887,30.4643611,182.3,7.74,-0.051,0.765,1.024,1,329.11
293,2026-05-29T19:06:54.400Z,50.3728942,30.4643550,182.3,7.48,-0.009,0.798,1.043,1,325.20
294,2026-05-29T19:06:54.500Z,50.3728987,30.4643476,182.3,7.28,-0.030,0.933,0.993,1,315.73
295,2026-05-29T19:06:54.600Z,50.3729024,30.4643398,182.2,7.04,-0.092,0.944,0.957,1,308.70
296,2026-05-29T19:06:54.700Z,50.3729055,30.4643314,182.2,6.98,-0.207,1.038,0.881,1,302.04
297,2026-05-29T19:06:54.800Z,50.3729077,30.4643225,182.2,6.73,-0.174,1.158,0.865,1,293.00
298,2026-05-29T19:06:54.900Z,50.3729089,30.4643129,182.2,6.97,-0.345,1.234,0.891,1,283.23
299,2026-05-29T19:06:55.000Z,50.3729093,30.4643039,182.2,6.51,-0.220,1.099,0.838,1,275.75
300,2026-05-29T19:06:55.100Z,50.3729091,30.4642942,182.1,6.90,-0.174,1.099,0.843,1,269.27
301,2026-05-29T19:06:55.200Z,50.3729077,30.4642850,182.1,6.72,-0.007,1.113,0.854,1,258.30
302,2026-05-29T19:06:55.300Z,50.3729056,30.4642760,182.1,6.83,-0.092,0.939,0.978,1,251.13
303,2026-05-29T19:06:55.400Z,50.3729028,30.4642666,182.1,7.29,0.062,0.822,0.927,1,246.38
304,2026-05-29T19:06:55.500Z,50.3728991,30.4642582,182.1,7.18,-0.020,0.769,0.925,1,237.40
305,2026-05-29T19:06:55.600Z,50.3728952,30.4642496,182.1,7.50,0.120,0.684,0.937,1,234.49
306,2026-05-29T19:06:55.700Z,50.3728907,30.4642416,182.1,7.47,-0.011,0.525,1.056,1,230.06
307,2026-05-29T19:06:55.800Z,50.3728856,30.4642345,182.0,7.51,0.074,0.513,1.028,1,223.70
308,2026-05-29T19:06:55.900Z,50.3728801,30.4642275,182.0,7.92,0.116,0.501,0.965,1,219.74
309,2026-05-29T19:06:56.000Z,50.3728738,30.4642219,182.0,8.15,0.147,0.591,1.042,1,210.10
310,2026-05-29T19:06:56.100Z,50.3728671,30.4642165,182.0,8.36,0.047,0.589,1.114,1,207.46
311,2026-05-29T19:06:56.200Z,50.3728600,30.4642121,182.0,8.46,0.115,0.567,0.892,1,202.15
312,2026-05-29T19:06:56.300Z,50.3728526,30.4642089,182.0,8.61,0.070,0.599,0.892,1,196.23
313,2026-05-29T19:06:56.400Z,50.3728447,30.4642066,182.0,8.86,0.034,0.622,0.914,1,191.80
314,2026-05-29T19:06:56.500Z,50.3728369,30.4642049,181.9,8.76,-0.010,0.627,0.891,1,189.13
315,2026-05-29T19:06:56.600Z,50.3728287,30.4642042,181.9,9.22,0.004,0.509,0.998,1,183.68
316,2026-05-29T19:06:56.700Z,50.3728206,30.4642036,182.0,9.15,-0.007,0.513,1.262,1,182.47
317,2026-05-29T19:06:56.800Z,50.3728118,30.4642028,181.9,9.71,0.026,0.400,1.184,1,183.33
318,2026-05-29T19:06:56.900Z,50.3728034,30.4642036,181.9,9.47,0.121,0.268,1.213,1,177.64
319,2026-05-29T19:06:57.000Z,50.3727947,30.4642039,181.9,9.77,0.189,0.283,1.192,1,178.78
320,2026-05-29T19:06:57.100Z,50.3727854,30.4642048,181.9,10.28,0.449,0.254,1.007,1,177.01
321,2026-05-29T19:06:57.200Z,50.3727765,30.4642054,181.9,9.96,0.336,0.270,0.920,1,177.60
322,2026-05-29T19:06:57.300Z,50.3727671,30.4642069,181.8,10.43,0.390,0.307,0.871,1,174.23
323,2026-05-29T19:06:57.400Z,50.3727577,30.4642087,181.8,10.47,0.377,0.271,0.798,1,173.44
324,2026-05-29T19:06:57.500Z,50.3727485,30.4642112,181.8,10.51,0.451,0.188,0.611,1,170.50
325,2026-05-29T19:06:57.600Z,50.3727391,30.4642136,181.8,10.58,0.270,0.288,0.407,1,170.48
326,2026-05-29T19:06:57.700Z,50.3727295,30.4642163,181.8,10.90,0.306,0.187,0.334,1,170.29
327,2026-05-29T19:06:57.800Z,50.3727199,30.4642193,181.8,10.95,0.369,0.055,0.363,1,169.23
328,2026-05-29T19:06:57.900Z,50.3727099,30.4642227,181.8,11.39,0.280,0.127,0.429,1,168.17
329,2026-05-29T19:06:58.000Z,50.3727001,30.4642262,181.8,11.25,0.182,0.024,0.688,1,167.61
330,2026-05-29T19:06:58.100Z,50.3726900,30.4642299,181.8,11.49,-0.054,0.045,0.879,1,167.34
331,2026-05-29T19:06:58.200Z,50.3726799,30.4642337,181.7,11.59,-0.093,-0.030,0.991,1,166.90
332,2026-05-29T19:06:58.300Z,50.3726697,30.4642375,181.7,11.68,-0.073,0.138,0.955,1,166.84
333,2026-05-29T19:06:58.400Z,50.3726595,30.4642412,181.7,11.72,-0.198,0.066,0.936,1,167.32
334,2026-05-29T19:06:58.500Z,50.3726491,30.4642450,181.7,11.81,-0.237,0.021,0.881,1,167.13
335,2026-05-29T19:06:58.600Z,50.3726388,30.4642484,181.7,11.68,-0.048,-0.117,0.900,1,167.91
336,2026-05-29T19:06:58.700Z,50.3726287,30.4642510,181.7,11.38,-0.094,-0.195,0.832,1,170.51
337,2026-05-29T19:06:58.800Z,50.3726187,30.4642530,181.6,11.15,-0.296,-0.358,0.991,1,172.67
338,2026-05-29T19:06:58.900Z,50.3726091,30.4642536,181.5,10.62,-0.170,-0.409,0.958,1,177.29
339,2026-05-29T19:06:59.000Z,50.3726004,30.4642526,181.5,9.77,-0.096,-0.561,0.889,1,183.70
340,2026-05-29T19:06:59.100Z,50.3725909,30.4642511,181.4,10.35,-0.096,-0.561,0.889,1,185.87
341,2026-05-29T19:06:59.200Z,50.3725832,30.4642466,181.5,9.69,0.286,-0.551,0.869,1,194.44
342,2026-05-29T19:06:59.300Z,50.3725747,30.4642419,181.5,10.04,0.418,-0.522,0.896,1,198.92
343,2026-05-29T19:06:59.400Z,50.3725667,30.4642364,181.4,9.82,0.470,-0.414,0.980,1,203.28
344,2026-05-29T19:06:59.500Z,50.3725593,30.4642298,181.4,9.53,0.279,-0.586,1.080,1,209.21
345,2026-05-29T19:06:59.600Z,50.3725528,30.4642220,181.3,9.13,0.325,-0.523,1.246,1,216.79
346,2026-05-29T19:06:59.700Z,50.3725469,30.4642133,181.4,9.15,0.399,-0.432,1.164,1,222.26
347,2026-05-29T19:06:59.800Z,50.3725414,30.4642033,181.4,9.59,0.390,-0.573,1.268,1,227.10
348,2026-05-29T19:06:59.900Z,50.3725371,30.4641928,181.4,9.07,0.314,-0.521,1.312,1,235.48
349,2026-05-29T19:07:00.000Z,50.3725334,30.4641820,181.5,8.96,0.563,-0.446,1.115,1,239.51
350,2026-05-29T19:07:00.100Z,50.3725301,30.4641702,181.4,9.18,0.395,-0.503,1.016,1,246.20
351,2026-05-29T19:07:00.200Z,50.3725279,30.4641588,181.5,8.63,0.181,-0.748,1.091,1,251.01
352,2026-05-29T19:07:00.300Z,50.3725263,30.4641464,181.4,9.01,0.017,-0.744,0.985,1,258.43
353,2026-05-29T19:07:00.400Z,50.3725260,30.4641344,181.5,8.64,-0.127,-0.883,0.955,1,265.61
354,2026-05-29T19:07:00.500Z,50.3725257,30.4641223,181.4,8.69,-0.284,-0.970,0.923,1,268.10
355,2026-05-29T19:07:00.600Z,50.3725266,30.4641103,181.4,8.66,-0.201,-1.051,0.919,1,276.70
356,2026-05-29T19:07:00.700Z,50.3725286,30.4640979,181.4,8.97,-0.074,-0.928,0.840,1,282.49
357,2026-05-29T19:07:00.800Z,50.3725311,30.4640861,181.4,8.86,0.051,-0.967,0.882,1,287.52
358,2026-05-29T19:07:00.900Z,50.3725343,30.4640750,181.4,8.77,0.205,-0.945,0.919,1,293.43
359,2026-05-29T19:07:01.000Z,50.3725383,30.4640637,181.4,9.11,0.329,-0.773,1.019,1,297.77
360,2026-05-29T19:07:01.100Z,50.3725428,30.4640532,181.3,9.13,0.303,-0.706,1.057,1,303.19
361,2026-05-29T19:07:01.200Z,50.3725482,30.4640433,181.3,9.30,0.335,-0.698,1.061,1,309.53
362,2026-05-29T19:07:01.300Z,50.3725543,30.4640339,181.3,9.44,0.346,-0.477,1.021,1,314.22
363,2026-05-29T19:07:01.400Z,50.3725602,30.4640242,181.3,9.64,0.319,-0.390,0.934,1,314.14
364,2026-05-29T19:07:01.500Z,50.3725668,30.4640147,181.3,9.85,0.280,-0.398,0.987,1,316.53
365,2026-05-29T19:07:01.600Z,50.3725739,30.4640061,181.3,9.94,0.300,-0.213,0.945,1,321.15
366,2026-05-29T19:07:01.700Z,50.3725810,30.4639974,181.3,9.90,0.385,-0.083,0.745,1,321.55
367,2026-05-29T19:07:01.800Z,50.3725887,30.4639885,181.3,10.66,0.244,-0.167,0.630,1,323.25
368,2026-05-29T19:07:01.900Z,50.3725964,30.4639805,181.3,10.17,0.344,-0.053,0.649,1,325.33
369,2026-05-29T19:07:02.000Z,50.3726045,30.4639717,181.3,11.00,0.207,0.087,0.587,1,325.35
370,2026-05-29T19:07:02.100Z,50.3726121,30.4639625,181.3,10.75,0.196,0.099,0.430,1,323.30
371,2026-05-29T19:07:02.200Z,50.3726201,30.4639536,181.3,10.94,0.079,0.122,0.456,1,324.17
372,2026-05-29T19:07:02.300Z,50.3726281,30.4639435,181.2,11.41,0.141,0.311,0.431,1,321.38
373,2026-05-29T19:07:02.400Z,50.3726351,30.4639330,181.2,10.86,0.064,0.322,0.337,1,317.34
374,2026-05-29T19:07:02.500Z,50.3726426,30.4639221,181.2,11.48,0.084,0.410,0.392,1,317.03
375,2026-05-29T19:07:02.600Z,50.3726494,30.4639101,181.2,11.44,0.079,0.420,0.542,1,312.51
376,2026-05-29T19:07:02.700Z,50.3726556,30.4638975,181.2,11.36,-0.012,0.500,0.825,1,308.63
377,2026-05-29T19:07:02.800Z,50.3726619,30.4638845,181.2,11.61,-0.041,0.475,0.889,1,307.12
378,2026-05-29T19:07:02.900Z,50.3726680,30.4638706,181.1,12.00,-0.184,0.468,1.019,1,304.98
379,2026-05-29T19:07:03.000Z,50.3726732,30.4638567,181.1,11.53,-0.040,0.432,0.826,1,301.10
380,2026-05-29T19:07:03.100Z,50.3726784,30.4638416,181.2,12.01,0.034,0.556,0.714,1,298.13
381,2026-05-29T19:07:03.200Z,50.3726831,30.4638263,181.2,12.06,-0.076,0.443,0.605,1,296.17
382,2026-05-29T19:07:03.300Z,50.3726878,30.4638110,181.2,12.11,0.029,0.417,0.594,1,295.52
383,2026-05-29T19:07:03.400Z,50.3726925,30.4637953,181.2,12.33,0.065,0.417,0.687,1,295.13
384,2026-05-29T19:07:03.500Z,50.3726974,30.4637800,181.2,12.13,-0.137,0.240,0.704,1,296.30
385,2026-05-29T19:07:03.600Z,50.3727021,30.4637653,181.1,11.77,-0.376,-0.016,0.768,1,296.97
386,2026-05-29T19:07:03.700Z,50.3727075,30.4637519,181.1,11.37,-0.239,-0.105,0.775,1,301.30
387,2026-05-29T19:07:03.800Z,50.3727130,30.4637394,181.1,10.82,-0.293,-0.320,0.865,1,304.31
388,2026-05-29T19:07:03.900Z,50.3727187,30.4637280,181.1,10.31,-0.139,-0.510,0.751,1,307.91
389,2026-05-29T19:07:04.000Z,50.3727248,30.4637180,181.1,9.86,-0.048,-0.525,0.878,1,312.79
390,2026-05-29T19:07:04.100Z,50.3727310,30.4637093,181.1,9.25,0.116,-0.604,1.059,1,317.74
391,2026-05-29T19:07:04.200Z,50.3727375,30.4637016,181.1,9.20,0.038,-0.526,1.189,1,322.42
392,2026-05-29T19:07:04.300Z,50.3727444,30.4636952,181.1,8.81,0.084,-0.456,1.271,1,328.81
393,2026-05-29T19:07:04.400Z,50.3727514,30.4636901,181.1,8.65,0.068,-0.380,1.220,1,334.15
394,2026-05-29T19:07:04.500Z,50.3727582,30.4636863,181.1,8.07,0.091,-0.525,1.263,1,339.78
395,2026-05-29T19:07:04.600Z,50.3727654,30.4636845,181.0,8.10,0.128,-0.542,1.091,1,349.51
396,2026-05-29T19:07:04.700Z,50.3727725,30.4636838,181.0,7.85,0.261,-0.732,0.983,1,355.14
397,2026-05-29T19:07:04.800Z,50.3727796,30.4636844,181.0,7.83,0.157,-0.879,0.893,1,1.54
398,2026-05-29T19:07:04.900Z,50.3727867,30.4636864,181.0,7.87,0.131,-1.051,1.019,1,9.37
399,2026-05-29T19:07:05.000Z,50.3727935,30.4636899,181.1,7.79,0.064,-1.013,0.924,1,17.04
400,2026-05-29T19:07:05.100Z,50.3727997,30.4636945,181.0,7.59,0.036,-1.033,0.839,1,24.05
401,2026-05-29T19:07:05.200Z,50.3728056,30.4637005,181.0,7.79,0.042,-1.033,0.810,1,32.06
402,2026-05-29T19:07:05.300Z,50.3728113,30.4637073,181.0,7.82,0.180,-0.912,0.726,1,36.45
403,2026-05-29T19:07:05.400Z,50.3728159,30.4637155,181.0,7.68,0.180,-0.912,0.726,1,47.15
404,2026-05-29T19:07:05.500Z,50.3728201,30.4637242,181.0,7.83,0.364,-0.864,0.758,1,51.81
405,2026-05-29T19:07:05.600Z,50.3728237,30.4637339,181.0,7.86,0.410,-0.829,0.808,1,59.00
406,2026-05-29T19:07:05.700Z,50.3728268,30.4637445,181.0,8.23,0.499,-0.750,0.835,1,64.70
407,2026-05-29T19:07:05.800Z,50.3728292,30.4637557,181.0,8.32,0.423,-0.592,0.814,1,70.64
408,2026-05-29T19:07:05.900Z,50.3728312,30.4637671,181.0,8.39,0.226,-0.432,1.041,1,74.33
409,2026-05-29T19:07:06.000Z,50.3728328,30.4637793,180.9,8.79,0.254,-0.300,0.978,1,77.46
410,2026-05-29T19:07:06.100Z,50.3728339,30.4637917,180.9,8.88,0.145,-0.245,1.102,1,81.33
411,2026-05-29T19:07:06.200Z,50.3728348,30.4638044,180.9,9.06,0.143,-0.172,1.074,1,83.76
412,2026-05-29T19:07:06.300Z,50.3728351,30.4638174,180.9,9.25,0.064,-0.152,1.023,1,86.87
413,2026-05-29T19:07:06.400Z,50.3728352,30.4638307,180.9,9.41,-0.080,-0.121,1.037,1,89.20
414,2026-05-29T19:07:06.500Z,50.3728354,30.4638443,180.9,9.62,-0.181,-0.085,1.172,1,88.69
415,2026-05-29T19:07:06.600Z,50.3728356,30.4638581,180.8,9.73,-0.242,0.017,1.056,1,89.24
416,2026-05-29T19:07:06.700Z,50.3728361,30.4638722,180.9,9.92,-0.230,0.039,1.080,1,87.84
417,2026-05-29T19:07:06.800Z,50.3728371,30.4638864,180.8,10.10,-0.057,0.169,0.932,1,83.79
418,2026-05-29T19:07:06.900Z,50.3728386,30.4639005,180.8,10.06,-0.072,0.365,0.985,1,80.57
419,2026-05-29T19:07:07.000Z,50.3728410,30.4639135,180.8,9.58,-0.020,0.417,0.985,1,75.35
420,2026-05-29T19:07:07.100Z,50.3728441,30.4639276,180.8,10.49,0.039,0.475,0.924,1,71.22
421,2026-05-29T19:07:07.200Z,50.3728473,30.4639408,180.8,9.96,0.158,0.657,0.677,1,69.58
422,2026-05-29T19:07:07.300Z,50.3728523,30.4639530,180.8,10.18,0.204,0.751,0.838,1,58.22
423,2026-05-29T19:07:07.400Z,50.3728574,30.4639647,180.8,10.05,0.495,0.707,0.715,1,56.09
424,2026-05-29T19:07:07.500Z,50.3728634,30.4639759,180.8,10.28,0.437,0.836,0.775,1,50.12
425,2026-05-29T19:07:07.600Z,50.3728700,30.4639862,180.8,10.25,0.371,0.873,0.863,1,45.46
426,2026-05-29T19:07:07.700Z,50.3728776,30.4639957,180.8,10.64,0.082,0.784,1.165,1,39.05
427,2026-05-29T19:07:07.800Z,50.3728850,30.4640045,180.8,10.33,0.104,0.776,1.028,1,37.27
428,2026-05-29T19:07:07.900Z,50.3728934,30.4640123,180.8,10.72,-0.038,0.752,0.984,1,30.71
429,2026-05-29T19:07:08.000Z,50.3729020,30.4640198,180.8,10.97,-0.078,0.637,0.947,1,29.03
430,2026-05-29T19:07:08.100Z,50.3729107,30.4640267,180.8,10.77,-0.121,0.564,1.090,1,26.94
431,2026-05-29T19:07:08.200Z,50.3729199,30.4640333,180.8,11.07,-0.073,0.436,1.005,1,24.70
432,2026-05-29T19:07:08.300Z,50.3729292,30.4640401,180.7,11.50,-0.230,0.351,1.130,1,24.34
433,2026-05-29T19:07:08.400Z,50.3729386,30.4640457,180.7,11.04,-0.332,0.203,1.270,1,21.11
434,2026-05-29T19:07:08.500Z,50.3729483,30.4640519,180.8,11.59,-0.280,0.240,1.152,1,22.21
435,2026-05-29T19:07:08.600Z,50.3729581,30.4640579,180.8,11.65,-0.184,0.193,0.971,1,21.34
436,2026-05-29T19:07:08.700Z,50.3729680,30.4640637,180.8,11.65,-0.119,0.209,0.964,1,20.59
437,2026-05-29T19:07:08.800Z,50.3729780,30.4640696,180.8,11.88,-0.091,0.108,1.001,1,20.66
438,2026-05-29T19:07:08.900Z,50.3729882,30.4640757,180.8,12.04,-0.074,0.122,0.851,1,20.73
439,2026-05-29T19:07:09.000Z,50.3729984,30.4640817,180.8,12.01,-0.048,-0.002,0.924,1,20.63
440,2026-05-29T19:07:09.100Z,50.3730088,30.4640880,180.8,12.36,-0.145,0.073,0.902,1,21.13
441,2026-05-29T19:07:09.200Z,50.3730190,30.4640948,180.8,12.32,-0.015,0.149,0.725,1,22.62
442,2026-05-29T19:07:09.300Z,50.3730293,30.4641017,180.8,12.43,-0.094,0.120,0.485,1,22.88
443,2026-05-29T19:07:09.400Z,50.3730398,30.4641090,180.8,12.63,-0.028,0.030,0.474,1,23.65
444,2026-05-29T19:07:09.500Z,50.3730501,30.4641166,180.8,12.61,-0.033,0.023,0.241,1,25.07
445,2026-05-29T19:07:09.600Z,50.3730605,30.4641246,180.8,12.85,0.152,-0.042,0.233,1,25.76
446,2026-05-29T19:07:09.700Z,50.3730709,30.4641328,180.8,12.89,0.084,-0.136,0.256,1,26.67
447,2026-05-29T19:07:09.800Z,50.3730813,30.4641414,180.8,13.02,0.228,-0.122,0.418,1,27.60
448,2026-05-29T19:07:09.900Z,50.3730917,30.4641504,180.8,13.10,0.186,-0.087,0.504,1,28.78
449,2026-05-29T19:07:10.000Z,50.3731019,30.4641597,180.8,13.15,0.165,-0.120,0.674,1,29.97
450,2026-05-29T19:07:10.100Z,50.3731123,30.4641694,180.8,13.34,-0.024,-0.179,0.690,1,30.64
451,2026-05-29T19:07:10.200Z,50.3731225,30.4641793,180.8,13.36,-0.019,-0.195,0.802,1,31.59
452,2026-05-29T19:07:10.300Z,50.3731328,30.4641895,180.8,13.49,-0.089,-0.138,0.825,1,32.29
453,2026-05-29T19:07:10.400Z,50.3731431,30.4642000,180.7,13.63,-0.065,-0.065,0.779,1,32.81
454,2026-05-29T19:07:10.500Z,50.3731532,30.4642108,180.7,13.63,-0.031,0.049,0.820,1,33.99
455,2026-05-29T19:07:10.600Z,50.3731635,30.4642219,180.7,13.79,0.043,0.091,0.968,1,34.51
456,2026-05-29T19:07:10.700Z,50.3731736,30.4642333,180.7,13.84,0.135,0.068,0.951,1,35.60
457,2026-05-29T19:07:10.800Z,50.3731838,30.4642449,180.7,13.91,0.145,0.037,0.948,1,36.03
458,2026-05-29T19:07:10.900Z,50.3731939,30.4642567,180.7,14.01,0.152,0.078,0.956,1,36.51
